CO_ENTIDADE,NO_ENTIDADE
25019813,ESCOLA CIDADA INTEGRAL ESTADUAL DE ENSINO MEDIO ALDO SATIRO XAVIER
25019864,GRUPO ESCOLAR ABILIO FERREIRA CAMPOS
25019872,GRUPO ESCOLAR ALCEBIADES MOREIRA
25019880,GRUPO ESCOLAR ANTONIO CRESPO
25019899,GRUPO ESCOLAR ANTONIO MARTINS
25019902,GRUPO ESCOLAR ANTONIO SALVIANO
25019937,GRUPO ESCOLAR INACIO MENDOCA
25019945,GRUPO ESCOLAR MANOEL XAVIER DA NOBREGA
25019953,GRUPO ESCOLAR ODILIA MAURICIO
25019961,GRUPO ESCOLAR ALDO SATIRO XAVIER
25019970,GRUPO ESCOLAR ANTONIO CHAVES PEQUENO
25019988,GRUPO ESCOLAR DIMAS TRAJANO
25019996,GRUPO ESCOLAR LUZIA BORGES
25020005,GRUPO ESCOLAR CORONEL DORGIVAL VILAR
25020013,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL E MEDIO DONA CAPITULINA SATIRO
25020021,GRUPO ESCOLAR DOUTOR JOSE DUARTE DANTAS
25020030,GRUPO ESCOLAR JOAO SIMOES DE MEDEIROS
25020048,GRUPO ESCOLAR JOSE CAMPOS FILHO
25020072,GRUPO ESCOLAR ODILON JOSE DA SILVA
