CO_ENTIDADE,NO_ENTIDADE
27003973,ESCOLA ESTADUAL PROF JOSE SENA DIAS
27004015,ESCOLA MUNICIPAL AGOSTINHO TOMAZ
27004023,ESCOLA MUNICIPAL PROFESSORA ALZIRA MAZZONI DE ALMEIDA
27004066,ESCOLA RURAL DOM ANTONIO BRANDAO
27004074,ESCOLA MUNICIPAL DE EDUCACAO BASICA DESEMBARGADOR ANTONIO NUNES ARAUJO
27004082,ESCOLA MUNICIPAL DEPUTADO JOSE BANDEIRA
27004210,ESCOLA MUNICIPAL FREI DAMIAO
27004368,ESCOLA ESTADUAL DE XINGO II- EEX-II
27004376,ESCOLA ESTADUAL CELSO RODRIGUES REGO
27047628,IFAL - CAMPUS PIRANHAS
27051110,ESCOLA CRECHE PROFESSORA MARINITA DO NASCIMENTO CORDEIRO
27052095,COLEGIO DE EDUCACAO BASICA MODULO SABER
27054713,CEI MARIA EROTILDES ALVES GONZAGA
27054721,CEI BRIZIDA MARIA DE SOUZA LEITE
27217639,COOPEX - ESCOLA CONVIVENDO
27222217,ESCOLA PROFESSORA SONIA MARIA NUNES CORDEIRO
27222225,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL NOSSA SENHORA DA SAUDE
27224600,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL LUIZ TERTULIANO DA PAZ
27224627,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DELMIRA JULIA DE SENA
27224724,ESCOLA DE ENSINO FUNDAMENTAL ARCO IRIS LTDA
27230465,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSOR IVAN FERNANDES LIMA
27278000,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ANTONIO RODRIGUES PEREIRA
27279006,CRECHE MUNICIPAL NOSSA SENHORA DA SAUDE
27280004,CRECHE MUNICIPAL MARIA DA SILVA
