CO_ENTIDADE,NO_ENTIDADE
25015320,ECIT FRANCISCO DE SA CAVALCANTE
25015346,EEEF DE QUEIMADAS
25015370,EMEF DO CURRALINHO
25015435,EMEF ALMAS II
25015443,GR ESC ALMAS III
25015516,EMEF DO AGRESTE
25015532,GR ESC FRANCISCO JOSE FERREIRA
25015540,EMEF JOAQUIM ALVES DE FARIAS
25015559,EMEF JOSE PEREIRA DA PENHA
25015567,EMEF SEVERINO AQUINO
25015575,EMEF JOSE JERONIMO NETO
25015583,EMEF MANUEL FERREIRA DINIZ
25015605,EMEF SANHARAO
25015613,EMEEF BELARMINO DE FRANCA
25015630,EMEF DE CONCEICAO
25015648,EMEF PEDRO MARQUES DE MEDEIROS
25015656,EMEF JOVEM ASSIS
25015729,EMEF MANUEL ALVES DE FARIAS
25015753,EMEF OTACILIO MARQUES DE MEDEIROS
25015761,EMEF VIGOLVINO CALIXTO
25015796,EMEF OTACILIO TOME
25105868,CRECHE ROBSON DE ARAUJO VERAS
25115200,EMEF ADELSON CASADO DE LIMA
25115219,EEEF PROFESSORA MARGARIDA MEDEIROS
25116436,ESC DO ENS FUND PROFª ANIZIA GOMES DE ARAUJO
25116606,ESCOLA DE ENSINO FUNDAMENTAL BOA SEMENTE
25123580,ESCOLA DO ENSINO FUNDAMENTAL MENINO JESUS DE PRAGA
25129180,CEMEI JOSEFA DOS SANTOS
25133330,ESCOLA MUNICIPAL DE ENSINO INFANTIL E FUNDAMENTAL ISABEL MARIA DOS SANTOS
25248928,EMEF CANDIDO DE ASSIS QUEIROGA
