CO_ENTIDADE,NO_ENTIDADE
25043188,EMEF ANA MARIA GOMES
25043200,CENTRO DE EDUCACAO INFANTIL MARTA MARIA DE MEDEIROS CASADO
25043269,EEEM SEVERINO GREGORIO DANTAS
25043277,ECIT ESTADUAL PROFESSOR LORDAO
25043315,EMEF FELIPE TIAGO GOMES
25043340,EMEF SEVERINO RAMOS DA NOBREGA
25043420,EMEF MARIA DO SOCORRO FARIAS DE MACEDO
25043463,EMEF ANTONIO FERREIRA DA COSTA
25043471,EMEF PEDRO HENRIQUES DA COSTA
25043528,ESCOLINHA PINGO DE GENTE
25043560,EMEF TERTULIANO PEREIRA DE ARAUJO
25043668,EMEF ANTONIO FERREIRA LIMA
25043692,EMEF GOV FLAVIO RIBEIRO
25043706,EMEF JOAO BELO ALVES
25043790,IDES COLEGIO E CURSO
25043820,EMEF MACARIO ZULMIRO DA SILVA
25101349,EMEF PRES TANCREDO DE ALMEIDA NEVES
25115723,EEEFM FELIPE TIAGO GOMES
25127039,CRECHE MUNICIPAL PROFESSORA MARIVALDA CASSIMIRO DOS SANTOS
25130722,EMEF PROFESSORA JOSEFA SUELENE ARAUJO SANTOS
25132121,CRECHE PROFESSORA MARIA EDITE DE MEDEIROS DANTAS
25133373,ESCOLINHA CANTINHO DOS SONHOS
25152408,EEEM DE SERRA DOS BRANDOES
25283928,IFPB - CAMPUS PICUI
