CO_ENTIDADE,NO_ENTIDADE
25027930,ECIT MAESTRO JOSE SIQUEIRA
25027980,EEEF BAIRRO SAO JOSE
25027999,EEEF CALULA LEITE
25028022,EEEF JOSE LEITE
25028065,EEEF NOSSA SENHORA DE FATIMA
25028251,EMEF SEVERINO JOSE DOS SANTOS
25028260,EMEF VILEMAR PEREIRA XAVIER
25028332,EMEF MANOEL PEREIRA DE BRITO
25028375,EMEF ANTONIO MANOEL BEZERRA
25028383,EMEF ANTONIO XAVIER MARTINS
25028677,EMEF EPITACIO DE SA RAMALHO
25028693,EMEF HOZANO MIGUEL DE SOUSA
25028707,EMEF JOAO LOPES DE SOUSA
25028774,EMEF MAJO OTONI RANGEL
25028782,EMEF ARLINDO BATISTA PALITOT
25028812,EMEF DO SITIO CHICO VAQUEIRO
25028871,EMEF JOSE ANTONIO DA COSTA
25028880,EMEF JOSE MARIANO DE SOUSA
25028898,EMEF MARIA DO CARMO DINIZ LIRA
25028901,EMEF MANOEL MARTINS
25028910,EMEF PROFESSOR JOSE RAIMUNDO DE SOUSA NETO - PADRE ZE
25029010,EMEF ANTONIO CAZUZA
25029088,EMEF JOAO TOMAZ DE ALMEIDA
25029100,EMEF DOMINGOS MACARIO RAMOS
25029126,EMEF IZABENETE PIRES RAMALHO
25029223,ESC MUN MARTINHO FURTADO DE FREITAS
25029290,EMEF MANOEL FLORENCO DE SA
25029428,EMEF JOAQUIM NUTO DE FIGUEIREDO
25029444,ESC MUL MANOEL MARTINS DE MORAIS
25029452,EMEF MANOEL PEDRO DO NASCIMENTO
25029541,INSTITUTO JOAO SIQUEIRA DE FIGUEIREDO
25103049,EMEF MARIA IDALINA FERNANDES
25103269,COLEGIO JOAO HERMAN RODRIGUES DE FIGUEIREDO
25114220,EMEF ANA FIGUEIREDO
25114239,EMEF RAIMUNDA LEITE SOBRINHA
25117378,EMEF FRANCISCO DE OLIVEIRA BRAGA
25117386,EMEF MARTINHO FURTADO DE LACERDA
25117408,EMEF DE TRAVESSAO
25117432,CRECHE MUN FABIOLA MICHELLE XAVIER EVANGELISTA
25128825,COLEGIO DIVINO PAI ETERNO - CDPE
25129171,EMEI FRANCISCA SOARES LACERDA - DONA CHICOLA
