CO_ENTIDADE,NO_ENTIDADE
26038935,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR JOAO PIRES
26039427,ESCOLA MUNICIPAL PROFESSORA CAROLINA AUGUSTA DE SA
26039605,ESCOLA MUNICIPAL SINFRONIO JOAQUIM DO NASCIMENTO
26039664,ESCOLA MUNICIPAL PADRE HENRIQUE OLLIGMULLER
26039702,ESCOLA DE REFERENCIA EM ENSINO MEDIO TERCINA RORIZ
26039745,ESCOLA MUNICIPAL DR MAURICIO DE MORAES GUERRA
26039770,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO DOUTOR ALIPIO LUSTOSA
26039923,ESCOLA MUNICIPAL MANOEL JACINTO
26039958,ESCOLA MUNICIPAL NOSSA SENHORA DA SAUDE
26040158,COLEGIO NOSSA SENHORA DO PATROCINIO
26040166,ESCOLA PROFESSORA ODETE LUSTOSA
26040212,CRECHE MUNICIPAL TIA EUZA NOGUEIRA DE BARROS
26040220,ESCOLA CELESTINO NUNES
26134213,ESCOLA TECNICA ESTADUAL MARIA EMILIA CANTARELLI
26135102,ESCOLA MUNICIPAL DE ENSINO INFANTIL E FUNDAMENTAL TIA ZITA
26135114,CRECHE MUNICIPAL MUNDO DA CRIANCA
26139120,ESCOLA DE REFERENCIA EM ENSINO MEDIO HONORIO BERNARDES DA SILVA
26142805,CRECHE MUNICIPAL RECANTO INFANTIL
26147050,ESCOLA MUNICIPAL CELESTINO NUNES
26150778,COLEGIO DIOCESANO VIRGEM DO PATROCINIO
26155311,ESCOLA MUNICIPAL JOSEFA DOCELINA PIRES DE SA
26158558,ESCOLA MUNICIPAL CORSINO GONCALVES TORRES
26160927,ESCOLINHA ARCO IRIS
26185547,CRECHE MUNICIPAL VOVO IZAURA RIBEIRO
26188449,ESCOLA PROFESSORA OLINDINA RORIZ DANTAS
26190540,CRECHE PROFESSORA MARIA ALZIRA DUARTE
26544717,ESCOLA MUNICIPAL PROF RITA NEIDE NOGUEIRA CARNEIRO
