CO_ENTIDADE,NO_ENTIDADE
25054198,EMEIEF JOSE MORAIS DA SILVA
25054201,EMPG LAGOA DO SACO
25054376,EMEIEF AMARO GENUINO DE OLIVEIRA
25054384,EMEIEF ANA FRANCISCA DA SILVA
25054490,EEEFM CEL SERVELIANO DE FARIAS CASTRO
25054503,EMEIEF MAJOR HIGINO DE F CASTRO
25054511,EMPG ANTONIO F DE SOUSA
25054520,EMEIEF ANTONIO GALDINO
25054538,EMEIEF JOAQUIM BATISTA DE QUEIROZ
25054554,EMEIEF SOTER CORREIA NEVES
25054562,EMEIEF EMILIANO PEREIRA DE ARAUJO
25054570,EMEIEF JOAO JOSE DE ALCANTARA
25054589,EMEIEF JOAQUIM GALDINO SANTIAGO
25054600,EMEIEF JOSE JORGE DA SILVA
25054635,GR ESC MUL JORGE MARCOS DE GOUVEIA
25054643,EMPG AMARA DANDA NEVES
25054651,EMEIEF JOAO ANTONIO DE SOUSA
25054660,EMEIEF MARLIETE PEREIRA DE LIMA
25054694,GR ESC MUL JOAQUIM FRAZAO DA COSTA
25054716,EMEIEF MANOEL F TANTAO
25054724,EMEIEF JOSE CLEMENTE DA SILVA
25054732,PROJETO LOGOS II
25101433,EMEIEF JOSE SIMAO ALVES
25101444,EMEIEF AMARO VICENTE DE SOUSA
25109430,CRECHE ESCOLA MUNICIPAL SAO PEDRO
25123823,ESCOLA ECOLOGICA ALICE JORGE DA SILVA
