CO_ENTIDADE,NO_ENTIDADE
26073471,COLEGIO MUNICIPAL MONSENHOR JOSE DE ANCHIETA CALLOU
26073480,ESCOLA MUNICIPAL DOM HELDER CAMARA
26073498,ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ PEREIRA JUNIOR
26073528,ESCOLA MUNICIPAL JOSE ZEFERINO DE MELO
26073536,ESCOLA MUNICIPAL MANOEL BERNARDO DA SILVA
26073625,CENTRO DE EDUCACAO INFANTIL VEREADOR LUCINALDO JOSE BERNARDO
26073668,ESCOLA MUNICIPAL JOSE MACHADO WANDERLEI
26073714,ESCOLA MUNICIPAL OLINDINA MARTINS DE OLIVEIRA
26073730,ESCOLA MUNICIPAL RAMIRO SATIRO
26073749,ESCOLA MUNICIPAL SAO CAETANO
26073757,ESCOLA MUNICIPAL BEATRIZ BEZERRA BARROS
26073773,ESCOLA MUNICIPAL ANTONIA DE ABREU
26073790,ESCOLA MUNICIPAL ANTONIO ZACARIAS
26073811,ESCOLA MUNICIPAL HERMINIO SAMPAIO DE MELO
26073838,ESCOLA MUNICIPAL JOAO LAURENTINO
26073862,ESCOLA MUNICIPAL JOSE JOAQUIM DA SILVA
26073927,ESCOLA MUNICIPAL MANOEL IZIDORIO
26073994,ESCOLA MUNICIPAL CICERO BARBOSA DA SILVA
26074010,ESCOLA MUNICIPAL ROSA LOURENCO DA CONCEICAO
26135233,ESCOLA MUNICIPAL JOAO ALEXANDRE DA SILVA
26135251,ESCOLA MUNICIPAL MARIA FERREIRA DA SILVA
26135507,ESCOLA MUNICIPAL ANTONIO LOPES DE ANDRADE
26143038,ESCOLA MUNICIPAL PROFESSORA LINDALVA GALINDO DE SIQUEIRA
26143046,ESCOLA MUNICIPAL JOAO BERNARDO FILHO
26143810,EDUCANDARIO SANTA RITA DE CASSIA
26151120,EDUCANDARIO MENINO JESUS
26155249,ESCOLA MUNICIPAL JOSE DE FREITAS
