CO_ENTIDADE,NO_ENTIDADE
25090852,ESCOLA SENHOR DO BONFIM
25090879,EEEFM ENG JOSE DAVILA LINS
25090887,ECIT PROFESSOR ANTONIO GOMES
25090909,ECI IRINEU PINTO
25090933,EEEF ALVARO DE CARVALHO
25090941,EEEF ANITA GARIBALDI
25090976,EEEF GETULIO VARGAS
25090984,ECI EEFM JOAO CAETANO
25090992,EEEF SENADOR TEOTONIO VILELA
25091000,EEEF TANCREDO NEVES
25091018,EEEF VERALDO LEITE
25091050,EMEF MARIA DO CARMO DA SILVEIRA LIMA
25091069,EMEF FRANCISCO JOAQUIM DE BRITO
25091077,EMEF PRESIDENTE TANCREDO DE ALMEIDA NEVES
25091085,EMEF BERENICE RIBEIRO COUTINHO
25091093,EMEF DR EDGARD SEARGER
25091115,EMEF PETRONIO FIGUEIREDO
25091123,EMEF SENADOR RUY CARNEIRO
25091131,EMEF JOSE RIBEIRO DE MORAIS
25091140,EMEF FERNANDO CUNHA LIMA
25091158,EMEF FLAVIO RIBEIRO COUTINHO
25091166,EMEF JAIME CAETANO
25091174,EMEF JOAO FERNANDES DE LIMA
25091182,EMEF JOAQUIM LAFAYETTE
25091190,EMEF LUCIANO RIBEIRO DE MORAIS
25091204,EMEF OTILIO CIRAULO
25091212,EMEF PASCOAL MASSILIO
25091220,EMEF MARIA DAS NEVES LINS
25091239,EMEF MARIA JOSE PINTO DE LIMA
25091255,ESCOLA SONHO ENCANTADO
25091280,CENTRO EDUCACIONAL MUNDO DA AVENTURA
25091298,ESCOLA LAPIS DE COR SANTANA
25091360,INSTITUTO DE ENSINO JAIME CAETANO
25091409,INST EDUC VENANCIO NETO
25091450,INSTITUTO EDUCACIONAL MARANATA
25102052,SISTEMA DE EDUCACAO PROGRESSISTA BOM JESUS
25102362,CENTRO EDUCACIONAL PEQUENO DAVI
25103288,ESCOLA MARTH LUCIA
25105167,ESCOLA EVANGELICA VERBO DA VIDA
25107496,COLEGIO SAO MATEUS
25108034,INSTITUTO EDUCACIONAL DA MONICA
25109260,CRECHE NOSSA SENHORA DA CONCEICAO
25109286,CRECHE MAE MANDA
25109529,EMEF VEREADOR JOAO BELMIRO DOS SANTOS
25113046,EMEF DR MOACIR DANTAS
25113054,EMEF ASSIS CHATEAUBRIAND
25113062,EMEF AIRTON CIRAULO
25113631,EMEF VEREADOR JOAO JACINTO DANTAS
25113674,EMEF RITA ALVES
25115227,EMEF DOM HELDER CAMARA
25116657,CRECHE ALICE SUASSUNA
25116665,CRECHE CRISTIANO MARTINS DE LIMA
25117149,CRECHE NOSSA SENHORA APARECIDA
25118293,ESCOLA MAE DE MISERICORDIA
25119168,INSTITUTO EDUCACIONAL RUTH ROCHA
25119222,EMEF SANDRA MARIA CARNEIRO DE SOUZA
25119745,CENTRO EDUCACIONAL CECILIA MEIRELES
25119753,ESCOLA CRIANCA ESPERANCA
25119761,COLEGIO OASIS
25120832,CENTRO SOCIAL EDUCACIONAL PRESBITERIANO
25121790,CENTRO EDUC ARCO-IRIS
25122070,CRECHE MUNICIPAL CLOTILDE RODRIGUES CATAO
25124137,INSTITUTO LAPIS DE CERA
25124153,INSTITUTO EDUCACIONAL EL SHADAY
25124196,ESCOLINHA RECANTO DO SABER
25124293,CRECHE MUNICIPAL VO GENESIA
25124307,CRECHE SOLAR JOANNA DE ANGELIS
25124340,SISTEMA DE ENSINO EBENEZER
25124455,INSTITUTO SANTA MONICA
25124501,INSTITUTO MACHADO DE ASSIS
25124579,INSTITUTO EDUCACIONAL MONTEIRO LOBATO
25125044,ESCOLA INICIO DO SABER
25125168,INSTITUTO EDUCACIONAL SHAMAY
25125443,INSTITUTO EDUCACIONAL POLEGARZINHO
25125761,CRECHE LAR LUZ E VIDA
25125877,EMEF JAIDE RODRIGUES MENEZES
25126261,INSTITUTO EDUCACIONAL SANTA TEREZA
25126890,CENTRO DE FORMACAO PROFISSIONAL JOSE WILLIAM LEMOS
25127098,INSTITUTO EDUCACIONAL JEOVAR SAMA
25127152,CENTRO EDUCACIONAL MADRE MICHELE
25127594,ECIT BAYEUX ERENICE CAVALCANTE FIDELIS
25128787,ANGLO ZONA OESTE
25129112,EDUCANDARIO SENA SANTOS
25130510,INTENSIVO SISTEMA DE ENSINO EIRELI
25132989,ESCOLA FELIZ EM APRENDER
25133381,CENTRO DE ENSINO DR PEDRO INACIO DE SANTANA - CEPIS
25133462,COLEGIO EXTRA KIDS
25133489,BRILHAR ESPACO INFANTIL
25205803,CORALIO SOARES DE OLIVEIRA
25250922,EMEF JOANA FORTUNATO DE SOUSA
25264923,EDUCANDARIO SANTO ANTONIO
25305921,ESCOLA PRIMEIROS DEGRAUS
