CO_ENTIDADE,NO_ENTIDADE
25005260,EMEIF JOSE GABRIEL DE OLIVEIRA
25005405,EMEIF ANTONIO OLIMPIO DE ALMEIDA
25005537,EMEIF DOMICIANO FRANCISCO DE OLIVEIRA
25005618,EMEIF MOISES FORTUNATO DUARTE
25005650,EMEIF BENICIO JOSE DE SANTANA
25005812,EMEIF MANOEL CLEMENTINO NETO
25005995,ECI PROFESSORA FRANCISCA FONSECA MATIAS
25006010,EMEIF PROFESSOR FRANCISCO CASSIANO SOBRINHO
25112910,EMEIF PROFESSORA MARIA DA PIEDADE ALENCAR RIBEIRO
25119982,EMEIF PEDRO EVANGELISTA DE ANDRADE
25120000,EMEIF RAFAEL RIBEIRO DA COSTA
25120018,EMEF E EJA DE CAMBITO
25120026,EMEF E EJA DE GENIPAPEIRO
25120034,EMEIF MARIA APARECIDA CAVALCANTE
25122720,EMEIF CLAUDINO ANACLETO DE ANDRADE
25124870,CRECHE PROINFANCIA VOVO QUINTINA
25127870,EMEIF FRANCISCA RIBEIRO
25129236,EMEIF MARIA GONCALVES DE LACERDA
25132075,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL INTEGRAL JUAREZ ALVES TAVARES
