CO_ENTIDADE,NO_ENTIDADE
24006548,ESC MUN JULIO CAVALCANTE
24006629,UNIDADE ESCOLAR VII ELIZA DE FREITAS
24006637,UNIDADE ESCOLAR I FRANCISCO CARLOS DE OLIVEIRA
24006645,UNIDADE ESCOLAR III JOSE GURGEL GUERRA
24006653,UNIDADE ESCOLAR IV PAULO CARLOS BARRA
24006670,EM PROF JOSE DO PATROCINIO BARRA
24006718,UNIDADE ESCOLAR XI SIMAO JOAO DE GOIS
24006726,UNIDADE ESCOLAR V TIBURCIO VALERIANO GURGEL
24006734,UNIDADE ESCOLAR VI TILON GURGEL DO AMARAL
24063487,UNIDADE ESCOLAR X SAO LOURENCO
24063495,ESCOLA MUNICIPAL MARIA BERNADETE PINTO
24070580,ESCOLA ESTADUAL ANTONIO FRANCISCO
24085391,COLEGIO EDUCACIONAL PRINCIPE LINS
24185205,CENTRO DE ATIVIDADE COMPLEMENTAR
