CO_ENTIDADE,NO_ENTIDADE
25091549,ECI JOSE GUEDES CAVALCANTE
25091565,EEEF AUGUSTO SEVERO
25091573,EEEF JOAO XXIII
25091603,EEEFM PEDRO AMERICO
25091611,EEEFM PROFESSOR PEDRO ANIBAL MOURA
25091620,ECI EEFM ABREU E LIMA
25091638,ECI IMACULADA CONCEICAO
25091646,EEEF PE ANTONIO VIEIRA
25091654,EEEF SAO JUDAS TADEU
25091662,ESC MUL ADJUTO CARLOS DE MORAIS
25091670,ESC MUL AGRIPINO JOSE DE MORAES
25091689,ESC MUL ANTONIO VIANA DA SILVA
25091697,ESC MUL DAMASIO FRANCA DE MACEDO
25091700,ESC MUL EDEZIO REZENDE PEREIRA
25091719,ESC MUL HILDEBRANDO DA SILVA
25091727,ESC MUL JOAO ROBERTO B DE SOUZA
25091735,ESCOLA MUNICIPAL MAJOR ADOLFO PEREIRA MAIA
25091743,ECIM - MARIA JOSE DE MIRANDA BURITY
25091751,ESC MUL MARIA PESSOA CAVALCANTI
25091760,ESC MUL PAULINO SIQUEIRA
25091778,ESCOLA MUNICIPAL PLACIDO DE ALMEIDA
25091786,ESC MUL ROSA FIGUEIREDO DE LIMA
25091794,ESC MUL VEREADOR PEDRO AMERICO DA SILVA
25091808,INSTITUTO EDUCACIONAL PEQUENO PRINCIPE
25104772,ESCOLA MUNICIPAL PROFESSOR ALTIMAR DE ALENCAR PIMENTEL
25107291,CRECHE SANTA CATARINA
25107925,ESC MUL PROFª ELIZABETH FERREIRA DA SILVA
25107933,ESC MUL MARIA DAS GRACAS CARLOS REZENDE
25110365,INSTITUTO EDUCACIONAL JESUS DE NAZARE
25112988,ESC MUL MARIA JOSE VERISSIMO DE ANDRADE
25117122,CENTRO INTEGRADO DE EDUCACAO INFANTIL
25119656,CRECHE ADAMO KLINGER DE CASTRO FRUTUOSO
25119990,CRECHE SANTA BARBARA
25122410,EMEF MARIZELDA LIRA DA SILVA
25122754,CRECHE PRE-ESCOLA PEQUENO PRINCIPE
25123432,CRECHE PEQUENA PRINCESA
25125460,INSTITUTO EDUCACIONAL NOVO CAMINHO
25125516,ESCOLA MUNICIPAL SILVANA OLIVEIRA PONTES
25125524,ESCOLA MUNICIPAL PROFª EDLENE DE OLIVEIRA BARBOSA
25125664,CENTRO INTEGRADO IMACULADA CONCEICAO
25126571,CRECHE MUNICIPAL ALEXIA LUANA DOS SANTOS CESARIO
25127101,COLEGIO QUESTAO DE INTELIGENCIA - INTERMARES
25127403,CENTRO EDUCACIONAL FRANCISCO DE SOUZA
25128132,CRECHE MUNICIPAL TARIK ANTHONY MAIA AZEVEDO
25128370,IFPB - CAMPUS AVANCADO CABEDELO CENTRO
25129350,ESCOLA POLITECNICA DE SAUDE CRISTO REI
25129562,CAEE JOSE ENIVALDO DE MIRANDA NETO
25132415,INSTITUTO EDUCACIONAL INVICTUS LTDA
25132890,HEBREUS SISTEMA DE ENSINO 01
25242920,CRECHE JOSEFA DE MEDEIROS REGIS
25282921,IFPB - CAMPUS CABEDELO
25303929,COLEGIO SAGRADA FAMILIA
