CO_ENTIDADE,NO_ENTIDADE
27018350,ESCOLA ESTADUAL MANOEL LEANDRO DE LIRA
27018369,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL VERIDIANO SOARES DA SILVA
27018377,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL FREI DAMIAO
27018385,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MANOEL CANDIDO DE LIRA
27018407,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PEDRO ALVARES CABRAL
27018423,ESCOLA ESTADUAL AFONSO DE CARVALHO
27018431,ESCOLA INDIGENA TINGUI BOTO
27018440,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ANTONIO BISPO DE OLIVEIRA
27018458,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MAURICIO SENNA DE FARIAS
27018474,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL LIVINO BENIGNO DE ALENCAR
27018482,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PADRE CICERO
27018504,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MANOEL LUIZ PEREIRA
27018512,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SAO BENEDITO
27018520,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MARIA DO CARMO BISPO
27018539,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL EM TEMPO INTEGRAL MANOEL HONORIO BISPO
27018547,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PRINCESA ISABEL
27018580,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL NOSSA SENHORA DE LOURDES
27018601,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SETE DE SETEMBRO
27018610,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL 1º DE MAIO
27018636,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL 9 DE JANEIRO
27018644,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ARARIBOIA
27018652,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DOM PEDRO I
27018660,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL EM TEMPO INTEGRAL DIVALDO SURUAGY
27018679,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JAYME LUSTOSA DE ALTAVILA
27018687,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOAO CRISOSTOMO MACHADO
27018709,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MURILO DA ROCHA MENDES
27018725,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL RUI BARBOSA
27018733,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SAO FRANCISCO DE ASSIS
27018750,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ALBERTO SANTOS DUMONT
27054314,ESCOLA DE EDUCACAO BASICA NOSSA SENHORA DA CONCEICAO
27214648,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL AYRTON SENNA DA SILVA
27217663,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JAIR CARVALHO DE LIRA
27224180,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ANIZIO JOSE DE LIRA
27225275,CENTRO MUNICIPAL DE EDUCACAO INFANTIL TEREZINHA RODRIGUES LIRA
27254003,ESCOLA DE ENS FUND AFONSO NOGUEIRA DA SILVA
