CO_ENTIDADE,NO_ENTIDADE
26019825,ESCOLA DE REFERENCIA EM ENSINO MEDIO EDSON SIMOES
26019833,COLEGIO INTERATIVO
26019841,EMEI DR ANTONIO BITU
26019850,EMEI MARIA MADALENA XAVIER DE LIRA
26019868,EMEI EVANDRO PERAZZO VALADARES NETO
26019884,ESCOLA MUNICIPAL IZIDRO PRAXEDES
26019906,ESCOLA MUNICIPAL ROMERO AUGUSTO VILAR DANTAS
26019922,ESCOLA DE REFERENCIA EM ENSINO MEDIO OLIVEIRA LIMA - SJ EGITO
26019949,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PROFESSOR SEBASTIAO FERREIRA RABELO SOBRINHO
26019973,ESCOLA MUNICIPAL ESPIRITO SANTO
26020041,ESCOLA MUNICIPAL BONFIM
26020300,ESCOLA MUL BARAUNAS
26020343,ESCOLA MUNICIPAL JOAQUIM FERREIRA SOBRINHO
26020424,ESCOLA MUNICIPAL MUNDO NOVO
26020440,ESCOLA MUNICIPAL PEDRO EUFRAZIO FEITOSA
26020521,ESCOLA MUNICIPAL LUIS PAULINO DE SIQUEIRA
26020564,EMEI MARIA DO CARMO DA CONCEICAO
26020572,ESCOLA MAXIMA VIEIRA DE MELO
26020840,ESCOLA MUNICIPAL SAO SEBASTIAO
26132500,ESCOLA MUNICIPAL SAO JOSE PROFESSORA ROSA DO PRADO LOPES
26133325,ESCOLA MUNICIPAL MANOEL DA COSTA
26159015,EMEI PROFESSORA DIVA DE SIQUEIRA VASCONCELOS
26159023,ESCOLA MUNICIPAL HELENA MARIA DE SIQUEIRA BRITO
26159040,ESCOLA MUNICIPAL NANA PATRIOTA
26164604,COLEGIO ERIKA BORBA
26173620,ESCOLA TECNICA DE SAO JOSE DO EGITO
26176262,ESCOLA TECNICA ESTADUAL PROFESSORA CELIA SIQUEIRA
26184737,COLEGIO JOAO LEITE
26186764,ESCOLA LAPIS MAGICO
26338610,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS I
26338629,PROGRAMA INTEGRACAO AABB COMUNIDADE
26340615,CENTRO DA JUVENTUDE PRO JOVEM
26344610,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS II
