CO_ENTIDADE,NO_ENTIDADE
25062573,CRECHE MARIA JUREMA DE PAIVA
25062581,CRECHE LIDIA MESQUITA RAMALHO
25062590,CRECHE LILIOSA DE JESUS ONOFRE
25062603,CRECHE MUNICIPAL MARIA DE LOURDES MESQUITA DE PAIVA
25062611,CRECHE PEREGRINA MARIA DE MIRANDA MONTENEGRO
25062638,EEEFM PADRE HILDON BANDEIRA
25062670,EEEF DE DEMONSTRACAO ALAGOA GRANDE
25062727,EMEIF NOSSA SENHORA DE FATIMA
25062751,EMEIF IVETE MEDEIROS CHAVES RIBEIRO
25062816,ECIT OSWALDO TRIGUEIRO DE ALBUQUERQUE MELO
25062832,SISTEMA DINAMICO DE ENSINO - CANTINHO DO SABER
25062921,EMEIF JOAQUIM CLEMENTINO DA SILVA FREIRE
25062930,EMEIF JOAQUIM JOSE PEREIRA DE MIRANDA HENRIQUE
25062956,EMEIF JOSE ROCHA DE OLIVEIRA
25062980,EMEIF MANOEL CARLOS DA SILVA
25062999,EMEIF NEMESIO REGIS
25063014,EMEIF SANTA VITORIA
25063049,EMEIF SAO JOAO
25063057,EMEIF SAO JOAO
25063065,EMEIF SEVERINO RAMALHO
25063073,EMEIF ALAYDE NOBREGA DE ALBUQUERQUE
25063081,EMEIF ANNA ELISA SOBREIRA
25063111,EMEIF CANDIDO REGIS DE BRITO
25063120,EMEIF ENEAS CAVALCANTE
25063146,EMEIF JOSE FERREIRA DE PAIVA
25063154,EMEIF PROFESSOR JOSUE GOMES DA SILVEIRA
25063170,EMEIF NOSSA SENHORA DE FATIMA
25063189,EMEIF PROFESSOR GERALDO COSTA
25063197,EMEIF SEVERINO JULIAO
25063235,EMEIF INSTITUTO DESEMBARGADOR SEVERINO MONTENEGRO
25112236,EMEIF MARIA MENINA
25114158,EMEIF MARIA DA PENHA II
25116150,EMEIF MONSENHOR LUIGI PESCARMONA
25117130,EMEIF FIRMO SANTINO DA SILVA
25121243,ESCOLA DISNEY
25121251,EXTERNATO DOM PEDRO II
25123319,EEEF MANOEL BARBOSA DE LUCENA
25153609,EMEF ARACY NOBREGA MONTENEGRO
