CO_ENTIDADE,NO_ENTIDADE
25084526,ECIT FRANCISCO DE ALBUQUERQUE MONTENEGRO
25084542,EEEF DR CARLOS PESSOA
25084585,EMEIF EDUARDO FERREIRA MACIEL
25084658,EMEF ANTONIO SOARES DE SOUZA
25084674,ESCOLA MUNICIPAL PEDACINHO DE AMOR
25084712,EMEF ARGEMIRO DE FIGUEIREDO
25084720,EMEIF MANOEL GOMES DA SILVA SOBRINHO
25084739,EMEIF ANTONIO DO VALE OLIVEIRA
25084747,EMEIF FERNANDO PESSOA
25084771,EMEIF JOAQUIM ANDRE DA SILVA
25084780,EMEIF SAO JOAO
25084798,EMEIF FRANCISCA MARIA DE JESUS
25084828,EMEIF NOSSA SENHORA DAS DORES
25084852,EMEIF DOM ADAUTO DE MIRANDA
25084887,EMEIF SANTO ANTONIO
25084895,EMEIF ROBERTO PESSOA
25084909,EMEIF JOAO CRISTINO PEREIRA
25084917,EMEF MARIA JOSE DOS SANTOS
25114409,ESCOLA MUNICIPAL DE ENSINO INFANTIL ESPACO DA CRIANCA
25114417,EMEF AVANI TERESINHA DOS SANTOS
25121227,EMEIF TEREZA CHAVES
25121235,EMEIF SALVADOR RAMOS DA SILVA
