CO_ENTIDADE,NO_ENTIDADE
24014478,UNIDADE IV DE ENSINO FRANCISCO SEVERIANO DE SOUZA
24014672,UNIDADE I DE ENSINO AUGUSTA PESSOA DE QUEIROZ
24014699,UNIDADE III DE ENSINO CLARIO MATIAS NUNES
24014745,UNIDADE II DE ENSINO CABO
24014800,UNIDADE IX DE ENSINO MANOEL LEITE DA SILVA
24014885,ESC MUL FORMOSO DOS JUSTINOS
24014893,UNIDADE XIII DE ENSINO ROBERTO LEITE DA SILVA
24014974,UNIDADE VI DE ENSINO JOSE GONCALO CHAVES
24014990,UNIDADE VIII DE ENSINO JOSE PESSOA DE CARVALHO
24015016,UNID X DE ENSINO MANOEL FRANCISCO DE FREITAS
24015091,UNID XIV DE ENS VICTOR LEITE DA SILVA
24015113,UNIDADE XII DE ENSINO PEDRO RUFINO FERREIRA
24015121,UNIDADE XI DE ENSINO MANOEL LUIZ DE SOUZA
24015245,EM RIACHO FUNDO DOS CLAUDINOS
24015440,CRECHE E PRE ESCOLA PROFESSORA MARIA PESSOA DE FREITAS
24015458,ESC MUL 1 GRAU PEDRO TRAJANO TORRES
24015466,ESC MUL JOSE BERNARDO DE AQUINO
24015474,EE MONSEHOR JOSE AIRES NETO
24079162,ESCOLA ESTADUAL JOAO SOARES DE SOUZA
24198200,CENTRO DE MULTIPLOUSO
