CO_ENTIDADE,NO_ENTIDADE
25033158,EMEIF MAE IAIA
25033204,ECI EEM JOSE NOMINANDO
25033301,EMEF GUALTERINA ALENCAR VIDAL
25033336,EMEF JOANA BATISTA DAS CHAGAS
25033352,EMEF JOSE BATISTA DIAS
25033395,EMEF MANOEL VICENTE LEITE
25033425,EMEF SEVERINO FIRMINO DE SANTANA
25033433,EMEF INOCENCIO SALES
25033476,EMEF ANDRE ALVES DO NASCIMENTO
25033514,EMEF JOSE GOMES DE SALES
25033522,EMEF ANISIO BARBOSA DE SOUZA
25033549,EMEF AUGUSTO DOS ANJOS
25033557,EMEIF DELFINO JOSE DOS SANTOS
25033565,EMEF FRANCISCO ALVES DA SILVA
25033573,EMEF FRANCISCO LOPES DA SILVA
25033654,EMEF MANOEL GONCALVES DE MOURA
25033670,EMEF ANTONIO VIRGOLINO BATISTA
25104969,EMEIF MARIA DE LOURDES GUILHERME
25105515,EMEF JOAQUIM MINERVINO DE SOUSA
25126989,CRECHE MARIA JOSE BARBOSA DE OLIVEIRA - DONA ZEZE
25178806,EMEF TIAGO DE OLIVEIRA LIMA
