CO_ENTIDADE,NO_ENTIDADE
25075888,CRECHE MAE JANOCA
25075896,ESCOLA MUNICIPAL CICERO ANDRE DE OLIVEIRA
25075918,ECI EEM TEODOSIO DE OLIVEIRA LEDO
25075934,GR ESC FRANCISCO SULPINO DE ARAUJO
25075942,ESCOLA MUNICIPAL JOAO PEREIRA DA COSTA
25076000,ESCOLA MUNICIPAL BENTONIT UNIAO
25076027,ESCOLA MUNICIPAL JOSE PEREIRA DE OLIVEIRA
25076035,ESCOLA MUNICIPAL MANOEL ALVES MONTEIRO
25076051,ESCOLA MUNICIPAL AMERICO PORTO
25076078,EMEIEF PROFESSORA FRANCISCA LEITE VITORINO
25076094,ESCOLA MUNICIPAL SANTINO LUIS DE OLIVEIRA
25076264,GR ESC SEVERINO TAVARES DA SILVA
25110535,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOAO LEITE GOMES
