CO_ENTIDADE,NO_ENTIDADE
25080814,CRECHE MUNICIPAL EUNICE COSTA GABRIEL
25080822,CRECHE GEORGINA PEQUENO DA SILVA
25080849,ECITE LUIS GONZAGA BURITY
25080873,EEEIF ABEL DA SILVA
25080881,EEEF PROFESSOR RANGEL
25080911,EMEIEF SEVERINA PEREIRA RAMOS
25080970,EMEIEF NELY BURITY DE ALMEIDA
25080989,EMEIEF MAURINO RODRIGUES DE ANDRADE
25080997,EMEIEF ANATACIA BACALHAU DE MELO
25081020,EMEIEF DR MANOEL CORREIA DE FARIAS
25081055,EMEIEF HONORIO ALVES
25081063,EMEIEF JOSE BARBOSA DA ROCHA
25081071,EMEIEF JOSE TRAJANO DE FIGUEIREDO
25081110,EMEIEF CORINA DE AZEVEDO BARBOSA
25081128,EMEIEF ANTONIO VERISSIMO BARBOSA
25081136,EMEIEF APOLINARIO JOAQUIM DE MELO
25081179,EMEIEFM FREI HERCULANO
25081187,EMEIF JOAO DIONISIO DE MENDONCA
25081195,EMEIEF JOSE PONTES DA SILVA
25081217,EMEIEF MANOEL GABRIEL DO NASCIMENTO
25081233,EMEIEF PAULO JOSE CUSTODIO
25081241,EMEIEF MAJOR JOSE BARBOSA MONTEIRO
25081250,EMEIEF DJALMA RODRIGUES DE CARVALHO
25081268,EMEIEF SEBASTIANA ALVES DE SOUZA
25081284,EMEIEF ARNAUD ANDRE DA SILVA
25081292,EMEIEF JOAO IZOLINO DE SOUZA
25081306,INSTITUTO NOSSA SENHORA APARECIDA
25081322,EMEIEF PROFª CANDIDA AMELIA DE FARIAS BRAGA
25081365,EMEIEF OLIVIA AZEVEDO CATAO
25104837,CENTRO EDUCACIONAL SONHO DE ELOI CESE
25120042,CRECHE MUNICIPAL SONIA TERTULINA DIAS
25125303,ESCOLA GIZ DE COR
25129406,CEMES - COMPLEXO EDUCACIONAL MODERNO EL SHADAY
25153013,CENTRO EDUCACIONAL LIRIO DOS VALES
25260936,ASSOCIACAO DOS PORTADORES DE NECESSIDADES ESPECIAIS DO INGA
