CO_ENTIDADE,NO_ENTIDADE
25033778,CENTRO PRE-ESCOLAR GENTE INOCENTE
25033786,ECI GERTRUDES LEITE
25033816,EEEF SILVEIRA DANTAS
25033891,EMEIF EUFRASIO FERREIRA
25033913,EMEIF JOAO APOLINARIO
25033964,EMEIF MANOEL DE OLIVEIRA LEITE
25033972,EMEIF MANOEL PEREIRA
25033980,EMEIF QUINTINO LEITE FERREIRA
25034014,EMEIF ABEL MENDONCA
25034057,EMEIF JOAO GUEDES MACHADO
25034073,EMEIF JOSE MAMEDES FERREIRA
25034081,EMEIF MARIA DO CARMO BARBOSA
25034090,EMEF NEVINHA DANTAS
25034146,PRE ESC BRANCA DE NEVE
25113135,EMEF CASSIMIRA LEITE MONTENEGRO
25115871,CRECHE TEREZINHA LEITE
