CO_ENTIDADE,NO_ENTIDADE
26092492,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR JOAQUIM CORREIA
26092506,ESCOLA MUNICIPAL MARIA JOSE MONTEIRO
26092530,ESC MUL JACY ESTELITA GUERRA
26092549,ESCOLA MUNICIPAL JOSE RUFINO ENS FUNDAMENTAL
26092557,ESCOLA MUNICIPAL LUIZA COUTINHO DA SILVA
26092573,ESCOLA MUNICIPAL NAPOLEAO XAVIER DE MORAES
26092581,ESCOLA MUNICIPAL JUVENATO PADRE GUEDES
26092620,ESCOLA MUNICIPAL COMUNIDADE CRISTA PROFESSORA MARIA VANIA JERONIMO DE OLIVEIRA
26092646,ESCOLA MUNICIPAL ALFREDO GOMES DE ARAUJO
26092727,ESCOLA MUNICIPAL LUIZ MARANHAO
26092735,ESCOLA MUNICIPAL MANOEL DE OLIVEIRA
26092743,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MONTE BELO
26092786,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE GUEDES
26092824,INSTITUTO SAGRADO CORACAO DE JESUS
26092832,ESCOLA MUNICIPAL URBANO RAMOS DE ANDRADE LIMA
26092840,ESCOLA MUNICIPAL MARIA DE LOURDES MOURA PEDROSA
26092859,GRUPO ESCOLAR CARLOS PESSOA GUERRA
26150034,ESCOLA MUNICIPAL DR BENJAMIN AZEVEDO
26158159,CRECHE CASULO TIA LUIZA
26159783,INSTITUTO SAO TARCISIO
26165430,CENTRO MUNICIPAL DE EDUCACAO INFANTIL AFRANIO SAMUEL DE OLIVEIRA NUNES
26170060,C SOC EDUCACIONAL ALMIR TAVARES PESSOA
26192187,CENTRO EDUCACIONAL MAOS DE LUZ
26488710,EDUCANDARIO ARCO DA ESPERANCA
