CO_ENTIDADE,NO_ENTIDADE
26018853,ESCOLA MUNICIPAL ANTONIO MEDEIROS
26018870,ESCOLA MUL MANOEL MARCOLINO DE LIMA
26018918,ESCOLA MUNICIPAL SAO MIGUEL
26018926,ESCOLA MUNICIPAL SAO SEVERINO
26018977,ESCOLA TOME FRANCISCO DA SILVA
26018985,ESCOLA MUNICIPAL MANOEL JOAQUIM DE SANTANA
26019019,ESCOLA MUL SEBASTIAO PEREIRA DOS SANTOS
26019108,ESCOLA MUNICIPAL JOSE PEREIRA DOS SANTOS
26132735,ESCOLA DE REFERENCIA EM ENSINO MEDIO SOLIDONIO PEREIRA DE CARVALHO
26151901,ESCOLA MUL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL VERISSIMA DARC DOS SANTOS
26191016,CENTRO DE EDUCACAO INFANTIL KAMILA MORATO MARQUES
26356619,PETI
