CO_ENTIDADE,NO_ENTIDADE
26049910,COLEGIO ADVENTISTA DE BELO JARDIM
26049929,ESCOLA MUNICIPAL DE EDUCACAO INTEGRAL PROFESSORA DULCE RAMOS
26049953,COLEGIO DIOCESANO MONSENHOR FRANCISCO DE ASSIS NEVES
26049961,CENTRO DE EXCELENCIA MUNICIPAL PROFESSOR JOSE VIEIRA DA COSTA
26049970,ESCOLA MUNICIPAL SANTA MARTA
26049988,ESCOLA MUNICIPAL JOAO MARQUES DA SILVA
26049996,ESCOLA MUNICIPAL LUIZ PEREIRA DE AMORIM
26050005,EDUCANDARIO NOSSA SRA DO CARMO
26050030,IFPE - CAMPUS BELO JARDIM
26050048,ESCOLA DE REFERENCIA EM ENSINO MEDIO BENTO AMERICO
26050064,ESCOLA FREI CASSIANO COMACCHIO
26050080,ESCOLA IMACULADA CONCEICAO
26050102,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO MONTEIRO DE MELO
26050110,ESCOLA JOAO PAULO II
26050137,ESCOLA MINISTRO MARCOS DE BARROS FREIRE
26050145,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS
26050161,ESCOLA MUNICIPAL HILDA GOMES PEREIRA
26050170,ESCOLA PARAISO INFANTIL
26050188,ESCOLA PADRE GIOVANNI TONIUTTI
26050196,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PROFESSOR DONINO
26050200,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARIA GALVAO
26050226,ESCOLA MUNICIPAL JOAO PAULO I
26050242,COLEGIO AGUIA
26050250,ESCOLA GENTE MIUDA
26050285,ESCOLA MUNICIPAL BATISTA
26050293,ESCOLA MUNICIPAL DOUTOR SEBASTIAO CABRAL
26050315,ESCOLA NOSSA SENHORA DA SAUDE
26050331,ESCOLA TOMAS ALVES
26050358,ESCOLA MUNICIPAL DEPUTADO JOSE BEZERRA ALVES
26050382,ESCOLA MUNICIPAL MANOEL URBANO
26050390,ESCOLA MUNICIPAL JOSE CECILIO DOS SANTOS
26050404,ESCOLA MUNICIPAL MIGUEL ANGELO
26050447,ESCOLA MUNICIPAL JOSE VALENTIN DA SILVA
26050455,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JURANDIR DE BRITO
26050528,ESCOLA MUNICIPAL MANOEL DOMINGOS
26050552,ESCOLA MUNICIPAL CANDIDO MERGULHAO
26050560,ESCOLA MUNICIPAL DOM LUIZ
26050579,ESCOLA MUNICIPAL FLOR MALAQUIAS
26050587,ESCOLA MUNICIPAL JOSE BATISTA DOS SANTOS
26050609,ESCOLA MUNICIPAL TENENTE JOAO CORDEIRO
26050617,INSTITUTO EDUCACIONAL EXITO
26050633,ESCOLA MUNICIPAL VEREADOR JOAQUIM MEDEIROS
26050641,ESCOLA MUNICIPAL ANTONIO JOSE DOS SANTOS
26050668,ESCOLA MUNICIPAL JOSE GONCALVES DOS SANTOS
26050676,ESCOLA MUNICIPAL JOSE ZEFERINO DA ROCHA
26050714,ESCOLA MUNICIPAL JOAO ALVES LEITE
26050722,ESCOLA MUNICIPAL MARIA BEZERRA E RENOVATO
26050765,ESCOLA MUNICIPAL MANOEL JERONIMO DE LIRA
26050773,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MANOEL BRAZ DE LIMA
26050862,ESCOLA MUNICIPAL MANOEL TEODORO DE ARRUDA
26050960,ESCOLA MUNICIPAL RUI BARBOSA
26050978,ESCOLA MUNICIPAL LUIZA LEOPOLDINA LOPES
26050986,ESCOLA MUNICIPAL ANTONIO INO DE OLIVEIRA ZUMBA
26051010,ESCOLA MUNICIPAL NAPOLEAO BATISTA
26051028,ESCOLA MUNICIPAL PERO VAZ DE CAMINHA
26051036,ESCOLA MUNICIPAL SANTA CECILIA
26051044,ESCOLA MUNICIPAL LUCIO CORDEIRO DE ALMEIDA
26051052,ESCOLA MUNICIPAL PADRE XAVIER PEDROSA
26051079,ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS
26051087,ESCOLA MUNICIPAL PADRE CAMARA
26051117,ESCOLA MUNICIPAL SANTA BRIGIDA
26051141,ESCOLA MUNICIPAL CICERO MANOEL DA SILVA
26133105,CENTRO DE EDUCACAO INFANTIL DEBORA BARBOSA VALENCA OLIVEIRA
26133551,CENTRO MUNICIPAL DE EDUCACAO INFANTIL LUCIELMA CAVALCANTE
26141361,EDUCANDARIO RECANTO INFANTIL
26141388,EDUCANDARIO DJANIRA GERMANO
26150654,ESCOLA MUNICIPAL DE EDUCACAO INTEGRAL CASTELINHO
26150670,ESCOLA MUNICIPAL FILOMENA FERREIRA DA CONCEICAO
26150697,EDUCANDARIO NOSSA SENHORA DAS DORES
26150700,EDUCANDARIO NOSSA SENHORA DAS MONTANHAS
26154757,EDUCANDARIO DOM HELDER CAMARA
26165511,ESCOLA MUNICIPAL SEBASTIAO JOSE DA SILVA
26165520,ESCOLA MUNICIPAL PROFESSOR JULIO MAGALHAES DE BARROS JUNIOR
26165538,ESCOLA MUNICIPAL ASSENTAMENTO MST
26169665,ESCOLA MUNICIPAL PROFESSORA RISOLETA CAVALCANTI
26169673,CENTRO MUNICIPAL DE EDUCACAO INFANTIL BOA SAMARITANA
26169690,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MOCINHA MOURA
26172526,EDUCANDARIO SANTA CLARA
26175673,ESCOLA MUNICIPAL DE EDUCACAO INTEGRAL PROFESSOR ANTENOR VIEIRA DE MELLO
26178630,ESCOLA MUNICIPAL DO CAMPO JOAO BEZERRA FILHO
26179873,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BELO JARDIM
26181436,CRECHE MUNICIPAL VOVO MARIA
26182408,CENTRO EDUCACIONAL SESC LER BELO JARDIM
26184745,ESCOLA FRANCISCO MARTINS DE OLIVEIRA
26185504,CRECHE MUNICIPAL ANJOS DO SABER
26185938,ESCOLA TECNICA ESTADUAL EDSON MORORO MOURA
26186586,ESCOLA REINO INFATIL
26186772,ESCOLA REINO INFANTIL
26189143,SESI BELO JARDIM
26191121,ESCOLA TECNICA SENAI BELO JARDIM
26191709,ESCOLA MUNICIPAL PROFESSORA MARIA ANTONIETA GOMES BARBOSA
26191717,ESCOLA MUNICIPAL MARCIONILA ALVES
26191725,CRECHE MUNICIPAL ADAUSIA CHAVES GOMES
26192349,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ANTONIO PORTELA DA SILVA
26192357,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ALZIRA SOARES DE BRITO
