CO_ENTIDADE,NO_ENTIDADE
27019500,ESCOLA DE ENS FUND DEPUTADO JOSE MARQUES DA SILVA
27019527,ESCOLA DE ENSINO FUNDAMENTAL GOVERNADOR DIVALDO SURUAGY
27019535,ESCOLA DE ENSINO FUNDAMENTAL HERMETO PASCOAL
27019543,ESCOLA DE ENS FUND JOAO ANGELINO DOS SANTOS
27019551,ESCOLA DE ENSINO FUNDAMENTAL VEREADOR JOSE BEZERRA LEITE
27019560,ESCOLA DE ENS FUND JOSE JOVINO DA SILVA
27019578,ESCOLA DE ENS FUND JOSE ROCHA DOS SANTOS
27019586,ESCOLA DE ENS FUND LUIZ EUSTAQUIO TOLEDO
27019594,ESCOLA DE ENSINO FUNDAMENTAL DEPUTADO MANOEL PEREIRA FILHO
27019608,ESCOLA ESTADUAL N SRA DA CONCEICAO
27019616,ESCOLA DE ENS FUND ULISSES LOPES DE OLIVEIRA
27019624,ESCOLA DE ENS FUND DOM PEDRO I
27019640,ESCOLA DE ENS FUND JOSE FRANCISCO DE BRITO
27019659,ESCOLA DE ENS FUND NOSSA SENHORA APARECIDA
27019667,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PEIXINHO DOURADO
27019683,ESCOLA DE ENSINO FUNDAMENTAL DEPUTADO JOSE BERNARDES NETO
27019691,ESCOLA DE ENSINO FUNDAMENTAL DEPUTADO JOSE LUCIO DE MELO
27019705,ESCOLA DE ENS FUND PRESIDENTE EMILIO GARRASTAZU MEDICI
27019713,ESCOLA DE ENS FUND PROFESSOR JOSE MOACIR TEOFILO
27019721,ESCOLA DE ENSINO FUNDAMENTAL PROFESSOR MURILO ROCHA MENDES
27049205,ESCOLINHA SANTA CLARA
27216764,ESCOLA DE ENS FUND GOVERNADOR LUIZ CAVALCANTE
27220427,ESCOLA DE ENS FUND PROFESSOR JOSE RODRIGUES FILHO
27230252,ESCOLA DE ENSINO FUNDAMENTAL DOM PEDRO II
27230490,ESCOLINHA JARDIM DAS MARGARIDAS
27230503,ESCOLA MUNDO ENCANTADO
27247007,CRECHE ESCOLA MENINO JESUS
