CO_ENTIDADE,NO_ENTIDADE
26088355,ESCOLA MUNICIPAL LOURIVAL LIMA
26088380,ESCOLA MUNICIPAL FRANCISCO CABRAL
26088398,ESCOLA MUNICIPAL MANOEL RODRIGUES
26088401,ESCOLA MUNICIPAL OLEGARIO FONSECA
26088410,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO CORREIA DE OLIVEIRA ANDRADE
26088444,EDUCANDARIO SANTA RITA
26088487,ESCOLA MINIMA CONDADO
26088495,ESCOLA MUNICIPAL ANTONIO PEREIRA DE ANDRADE
26088517,ESCOLA PEDRO DE OLIVEIRA
26088533,ESCOLA JULIO CORREIA DE OLIVEIRA
26088541,ESCOLA MENINO JESUS DE PRAGA
26088550,ESCOLA O BALTARZINHO
26088576,ESCOLA SANTA CRISTINA
26152576,PARADIGMA COLEGIO E CURSO
26164450,CRECHE ALVINA CABRAL DE SOUZA CAMPOS
26178168,ESCOLA MUNICIPAL LUDOVICO GOUVEIA DE ANDRADE
