CO_ENTIDADE,NO_ENTIDADE
24022616,ESC MUNICIPAL PEDRO DIAS DA COSTA
24022632,ESCOLA ESTADUAL FRUTUOSO GOMES
24022640,ESCOLA ESTADUAL IVONETE CARLOS
24022659,ESC ISOLADA FRANCISCO CHAGAS
24022667,ESC ISOLADA FRANCISCO GODEIRO CARLOS
24022713,UNIDADE V ANTONIA MARIA DE ANDRADE
24022730,UNIDADE I VICENTE COSTA DOS SANTOS
24022756,ESC MUL ERNESTO FERREIRA
24022764,UNIDADE X JOSE BATISTA DAS VIRGENS
24022799,UNIDADE II MANOEL SINEZIO NETO
24067881,UNIDADE XI JOSE JERONIMO DE ANDRADE
24067890,UNIDADE IX MANOEL FERNANDES PIMENTA
24179205,CENTRO DE ATIVIDADES COMPLEMENTAR - SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS
