CO_ENTIDADE,NO_ENTIDADE
25045334,COLEGIO NOSSA SENHORA DE LOURDES
25045342,ESCOLA MUNICIPAL TIRADENTES
25045350,ESC CENECISTA DE MONTEIRO
25045377,ECIT JOSE LEITE DE SOUSA
25045466,EEEM BENTO TENORIO DE SOUSA ESCOLA DO CAMPO
25045474,EEEF DE QUEIMACAO
25045490,EEEF SANTA FILOMENA
25045555,EEEF MIGUEL SANTA CRUZ
25045946,EMEIEF MANOEL MACIEL DA SILVA
25046071,EMEIEF BENICIA ALVES DE LIMA
25046080,EMEF II BENTO TENORIO DE SOUSA
25046110,EMEIEF BRISA NUNES BRAZ
25046349,EMEIEF TOBIAS REMIGIO GOMES
25046519,EMEIEF TERCIO CALDEIRA
25046535,EMEIEF JOSE BELARMINO ALVES
25102028,CRECHE MUNICIPAL ANA RAPOSO ARAGAO
25102168,EMEIEF LAURA LOPES FRAZAO
25107321,EMEF I PROF JOSE DE ARAUJO VALENCA
25115340,INSTITUTO EDUCACIONAL JOSE PEREIRA DO NASCIMENTO
25115359,EEEFM JOAO DE OLIVEIRA CHAVES
25115952,COLEGIO TIRADENTES
25119036,ESCOLA MONTEIRO LOBATO
25122118,EMEF PROFª ADALICE REMIGIO GOMES
25122126,CRECHE MUNICIPAL DR FERNANDO BEZERRA PARAGUAY
25122142,EMEF II PROFª MARIA DO SOCORRO ARAGAO LIBERAL
25127390,CRECHE MUNICIPAL FRANCISCA MINEIRO SILVA
25129244,EMEF PROFESSORA MARIA LAURICEIA FREITAS
25129791,COMPLEXO EDUCACIONAL DO CARIRI
25130382,EMEF NAPOLEAO SANTA CRUZ NETO
25131290,CENTRO DE EDUCACAO INFANTIL PROFESSORA JAKELLINE SANTA CRUZ MARTINS BARBOSA
25133217,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SANTA FILOMENA
25133969,EMEF LAURA ALVES DE SOUSA
25134060,CEI PROF ADRIANA FERREIRA DANTAS LEAL
25134337,CEI PROFESSORA MARIA DO SOCORRO DO CARMO
25152602,EDUCANDARIO JANSEN FILHO
25284940,IFPB - CAMPUS MONTEIRO
