CO_ENTIDADE,NO_ENTIDADE
27023567,ESCOLA CONEGO BENIGNO LYRA
27023575,ESCOLA DONA SEVERINA LYRA
27023583,ESCOLA ESTADUAL CARLOS LYRA
27023605,ESCOLA DR OSCAR GORDILHO
27023613,ESCOLA DR TEOFILO DE HOLANDA
27023621,ESCOLA FAUSTO PESTANA COSTA
27023630,ESCOLA JOAO ALVES
27023648,ESCOLA MUNICIPAL MANOEL DAURIBERTO DE ANDRADE
27023656,ESCOLA MUNICIPAL ARYL PONTES LYRA
27023664,ESCOLA MUNICIPAL AURORA HELENO PEREIRA
27023672,ESCOLA MUNICIPAL DONA CLARA CAMARAO
27023680,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL FERNANDO GALVAO DE PONTES
27023702,ESCOLA MUNICIPAL JOAQUIM DA COSTA MONTEIRO
27023710,ESCOLA MUNICIPAL JOSE BATISTA RIOS
27023737,ESCOLA MUNICIPAL PREFEITO JOSE NUNES DE ARRUDA
27023753,ESCOLA MUNICIPAL MARIA INACIA DE ANDRADE
27023761,ESCOLA MUNICIPAL MARIANA VASCONCELOS PIMENTEL
27023770,ESCOLA MUNICIPAL PRESIDENTE ROOSEVELT
27023788,ESCOLA MUNICIPAL PROFª HOSANA ARAUJO VASCONCELOS
27023796,ESCOLA MUNICIPAL PROFª Mª DO ROSARIO CAVALCANTE SILVA
27023800,ESCOLA MUNICIPAL RAFAEL LOURENCO DA FONSECA
27023834,ESCOLA MUNICIPAL ZACARIAS LYRA
27023869,ESCOLA SAO JOSE
27023877,ESCOLA SAO JOSE
27023885,ESCOLA SAO LUIZ
27023893,ESCOLA SANTA RITA DE CASSIA
27023923,ESCOLA MUNICIPAL PROFESSOR BENICIO BARBOSA
27023931,ESCOLA MUNICIPAL Mª DAS VITORIAS V DE ANDRADE
27023940,ESCOLA MUNICIPAL PROFESSORA VANDA PAIVA
27023966,ESCOLA MUNICIPAL PRESIDENTE MEDICI
27219283,ESCOLA MUNICIPAL SAO FRANCISCO
27219291,ESCOLINHA MUNDO ENCANTADO
27219305,ESCOLA MUNICIPAL ANTONIO AQUILINO
27219313,ESCOLA ISOLADA DR MARIVALDO COUTINHO
27219321,CENTRO EDUCACIONAL PROFESSORA MARIA DE LOURDES ROCHA
27223426,CRECHE ESCOLA CRIANCA CRESCER
27223434,ESCOLA DE ENSINO FUNDAMENTAL EMILIA FERREIRO
27226468,ESCOLA ESTADUAL PADRE TEOFANES AUGUSTO DE ARAUJO BARROS
27238202,ESCOLA MUNICIPAL PROFESSOR FRANCISCO DE ASSIS PEREIRA
