CO_ENTIDADE,NO_ENTIDADE
24010251,ESCOLA ESTADUAL ALCIDES WANDERLEY
24010278,ESCOLA ESTADUAL PROFESSORA ADALGISA EMIDIA DA COSTA
24010324,EM ABEL ALBERTO DA FONSECA
24010359,EM ANTONIO DE OLIVEIRA
24010375,EM GALDINO MENEZES
24010421,EM PE JOSE DE ANCHIETA
24010430,EM PRINCESA ISABEL
24010502,EM JOAO GREGORIO BEZERRA
24063266,EM MARIANO BARBOSA DE FARIAS
24067946,EM FREI DAMIAO
24067989,COMPLEXO EDUCACIONAL LUIZA CAVALCANTE
24079553,CRECHE MUNICIPAL JOSEFA FRANCISCA DAS CHAGAS
24087467,COMPLEXO EDUCACIONAL PEQUENO APRENDIZ
