CO_ENTIDADE,NO_ENTIDADE
27005933,COLEGIO SAO VICENTE
27005941,CRECHE CRIANCA FELIZ I
27005950,CRECHE CRIANCA FELIZ II
27005968,CRECHE CRIANCA FELIZ III
27005976,CRECHE CRIANCA FELIZ V
27005984,ESCOLA ESTADUAL JOSE SOARES PINTO
27006018,ESCOLA ESTADUAL DE ALECRIM
27006034,ESCOLA ESTADUAL DO MACHADO
27006050,ESCOLA ESTADUAL BRAULIO CAVALCANTE
27006069,ESCOLA ESTADUAL ROSALIA SAMPAIO BEZERRA
27006077,UNIDADE MUNICIPAL DE ENSINO SITIO JOAO LEITE
27006107,UNIDADE MUNICIPAL DE ENSINO PE DA SERRA
27006123,UNIDADE MUNICIPAL DE ENSINO MANOEL RODRIGUES CORREIA
27006131,UNIDADE MUNICIPAL DE ENSINO ANA TEREZA DE JESUS
27006158,UNIDADE MUNICIPAL DE ENS PROF ANTONIO DE F MACHADO
27006166,UNIDADE MUNICIPAL DE ENS PROF JAIME DE ALTAVILLA
27006182,UNIDADE MUNICIPAL DE ENSINO JOSE GONCALVES DE ANDRADE
27006204,UNIDADE MUNICIPAL DE ENSINO CAMPO NOVO
27006212,UNIDADE MUNICIPAL VER ANTONIO MACHADO GUIMARAES
27006220,UNIDADE CASULO MONSENHOR FERNANDO VIEIRA
27006239,UNIDADE CASULO SAO FRANCISCO
27006247,UNIDADE CASULO SAO VICENTE
27006271,UNIDADE MUNICIPAL DE ENSINO JOAO MACHADO FEITOSA
27006280,UNIDADE MUNICIPAL DE ENSINO JOSE TAVARES DE CASTRO
27006298,UNIDADE MUNICIPAL DE ENSINO ALVARO RODRIGUES FARIAS
27006328,UNIDADE MUNICIPAL DE ENSINO JOAQUIM FONSECA
27006336,UNIDADE MUNICIPAL DE ENSINO PROF MANOEL ALVES
27006352,UNIDADE MUNICIPAL DE ENSINO CAP MANOEL REGO
27006379,UNIDADE MUNICIPAL DE ENSINO DE ALECRIM
27006409,UNIDADE MUNICIPAL DE ENSINO JAPAO
27006433,UNIDADE MUNICIPAL DE ENSINO MONSENHOR LYRA
27006468,UNIDADE MUNICIPAL DE ENSINO SAO MIGUEL
27006492,UNIDADE MUNICIPAL ENS JULIO DAMASCENO RIBEIRO
27006530,UNIDADE MUNICIPAL DE ENSINO RONALCO DOS ANJOS
27006549,UNIDADE MUNICIPAL DE ENSINO SENADOR RUI PALMEIRA
27006573,UNIDADE MUNIC DE ENS PROFª Mª CELESTE M DE ANDRADE
27008339,UNIDADE MUNICIPAL DE ENSINO POCO DO BOM NOME
27047873,UNIDADE MUNICIPAL DE ENSINO MINISTRO AUGUSTO DE FREITAS MACHADO
27052176,ESCOLA PRIMEIROS PASSOS
27052184,CENTRO EDUCACIONAL OPCAO-CEO
27052508,CENTRO EDUCACIONAL ESPECIALIZADO
27053083,CRECHE IRMA CLEMENTINA WOURTERS
27054748,CRECHE MARINEUZA DO BONFIM LISBOA
27217027,CRECHE CRIANCA FELIZ VI
27220389,UNIDADE MUNICIPAL DE ENSINO PEDRO SOARES DOS PRAZERES
27222756,UNIDADE MUNICIPAL DE ENSINO BRAULIO CAVALCANTE
27225844,UNIDADE MUNICIPAL DE ENSINO ASSENTAMENTO ALEMAR
