CO_ENTIDADE,NO_ENTIDADE
25000012,EMEF JOAO ALVES
25058924,CRECHE MUL JOSE CLAUDINO DE ARAUJO
25058932,CRECHE BENEDITA TARGINO MARANHAO
25058940,CRECHE MUL MARIA TECLA DA SILVA
25058959,CRECHE NOEMIA DANTAS CARNEIRO
25058975,ECIT BENJAMIN MARANHAO
25059017,EEEFM TARGINO PEREIRA
25059106,EMEF EM BOA VISTA
25059122,EMEF JOANA MARIA DA CONCEICAO
25059130,EMPG NOSSA SENHORA DA LUZ
25059165,EMEF EM TIMBAUBA
25059181,EMEF MONSENHOR SEVERINO CAVALCANTE DE MIRANDA
25059289,EMEF ANTONIO PINHEIRO DE ASSIS
25059386,EMEF MARIZETE ARAUJO BEZERRA
25059408,EMEF RITA NUNES DA COSTA
25059432,EMEF JOSE FRANCISCO DE LIMA
25059467,EMEF 31 DE MARCO
25059475,EMEF ANTONIO CANDIDO RIBEIRO
25059491,EMEF ERNESTO MOREIRA
25059548,EMEF SANTOS DUMONT
25059556,EMEF PROF JOAO MOREIRA SOARES
25059580,PRE ESC BRANCA DE NEVE
25105272,EMEF SAO LUIS
25110829,EMEF PREFEITA MARIA CELESTE TORRES DA SILVA
25112309,CRECHE FRANCISCO MARINHO DO NASCIMENTO
25122193,CRECHE MARLIETE ALVES PESSOA
25123416,CENTRO EDUCACIONAL INTEGRADO
25125710,EMEF MANOEL FRANCISCO MARTINIANO
25126032,INTEGRAL COLEGIO E CURSO
25132857,ICSS-INSTITUTO CRESCER SABENDO SER
25134116,ESCOLA SANTA TEREZA DAVILA
