CO_ENTIDADE,NO_ENTIDADE
27042588,ESCOLA MUNICIPAL DE EDUCACAO BASICA PREFEITO JOAO FAUSTINO
27042723,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA LOPES BERTOLDO
27042758,ESCOLA MUNICIPAL DE EDUCACAO BASICA DR NELSON SIMOES COSTA
27042774,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE BERNARDINO
27042901,ESCOLA MUNICIPAL DE EDUCACAO BASICA MANOEL COTIAS DE JESUS
27043649,ESCOLA MUNICIPAL DE EDUCACAO BASICA BENEDITO COUTINHO
27043835,ESCOLA MUNICIPAL JOSE CURSINO DOS SANTOS
27044076,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOSE CALAZANS DE MEDEIROS
27044106,ESCOLA MUNICIPAL DE EDUCACAO BASICA PRESIDENTE GARRASTAZU MEDICE
27044130,ESCOLA MUNICIPAL DE EDUCACAO BASICA MESSIAS JOAO COELHO
27044149,ESCOLA MUNICIPAL DE EDUCACAO BASICA EUTIQUIO QUINTELA CAVALCANTE
