CO_ENTIDADE,NO_ENTIDADE
26090406,ESCOLA DE REFERENCIA EM ENSINO MEDIO CREUSA DE FREITAS CAVALCANTI
26090422,ESCOLA JOAQUIM TAVARES VIEIRA DE MELO
26090465,ESCOLA MINIMA ANTONIA DE MORAIS ANDRADE
26090473,ESCOLA MIN ANTONIO DE MORAIS ANDRADE
26090490,ESCOLA MINIMA BENEDITO GOMES DA SILVA
26090511,ESCOLA MIN CEL ANTONIO FRANCISCO
26090520,ESCOLA MIN EDSON MOURY FERNANDES
26090554,ESC MIN MAJ BELARMINO L PESSOA DE MELO
26090570,ESCOLA MINIMA MIZAEL PEREIRA DE LIRA
26090600,ESC MIN PAULO FERNANDO C DE M SOBRINHO
26090619,ESCOLA MIN REVERENDO ANTONIO CARVALHO
26090627,ESCOLA MUNICIPAL SEVERINO FRANCISCO DA SILVA
26090635,ESCOLA MIN TERESA DE JESUS
26090651,ESCOLA MIN VICENTE GOMES DE ANDRADE
26090678,ESCOLA MINIMA MANOEL GOMES DE ANDRADE
26090694,ESCOLA MUL ANTONIO VICENTE DE ANDRADE
26090759,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL BRIGADEIRO EDUARDO GOMES
26090767,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL ANTONIO COUTINHO
26090775,ESCOLA MINIMA DOM CARLOS COELHO
26135485,ESCOLA MUNICIPAL TEREZINHA CAVALCANTI DE MELO
26140519,ESCOLA MUL GOVERNADOR MOURA CAVALCANTI
26154420,ESC DE REABILITACAO LAR DO MENOR
26159937,INSTITUTO CARLOS ALBERTO
26169991,EDUCANDARIO ARCELINA BARRETO
26182963,CRECHE PROFESSORA MARIA DAS GRACAS GUEDES DE ANDRADE
26185024,ESCOLA MUNICIPAL DE REFERENCIA ANITA MORAES
26186950,CENTRO EDUCACIONAL MARIANO CAVALCANTI
26189097,ENSINO JOAO FRANCISCO
26190990,CENTRO EDUCACIONAL CELSIMAR CAVALCANTI DE MORAIS
26192195,CRECHE MUNICIPAL JOAQUINA AMORIM DA SILVA
26232626,CRECHE VOVO SANTINA
26408643,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA BENEDITA DE MORAIS GUERRA
