CO_ENTIDADE,NO_ENTIDADE
24019470,ESCOLA ESTADUAL 12 DE OUTUBRO
24019488,ESCOLA ESTADUAL FRANCISCO REGIS FILHO
24019526,ESC MUL ALEXANDRINA DANTAS
24019550,UNIDADE III VILANI MAIA DE LIMA
24019577,UNIDADE II JOAO MELO
24019585,UNIDADE VI JOAQUIM CARDOSO
24019593,UNIDADE VII JOSE DE SOUZA
24019607,UNIDADE I VITAL CARDOSO BRASIL
24019623,E M MARIA DE LOURDES CAVALCANTE
24019631,UNID V PAULO DO REGO LEITE
24019640,UNIDADE IV PEDRO BARBOSA
24067857,CMEI - PROFESSORA MARIA NAILZA NUNES NAZARIO
24146218,CENTRO DE ATIVIDADES COMPLEMENTAR
