CO_ENTIDADE,NO_ENTIDADE
24027901,ESCOLA CRECHE MANUTENCAO MENINO JESUS DE PRAGA
24027910,CRECHE MARIA AUXILIADORA GOUVEIA JULIAO
24027979,ESCOLA ESTADUAL PROFESSOR ABEL FURTADO
24027987,ESCOLA ESTADUAL PROFESSORA JOSEFA SAMPAIO MARINHO
24028070,EM MANOEL MACIEL FILHO ENSINO FUNDAMENTAL
24028142,EM NADIA MARIA CAMARA ENISNO FUNDAMENTAL
24028193,ESCOLA MUNICIPAL PROFESSORA MARIA GORETT SILVA CAMARA
24028215,E M CONEGO ANTONIO ANTAS
24028223,EM PROFº JOSE INACIO PALHARES ENSINO FUNDAMENTAL
24028231,EM RAIMUNDO CAVALCANTI ENSINO FUNDAMENTAL
24028240,UNIDADE XI SAO JOAO
24028274,EM SAO JOSE IV ENSINO FUNDAMENTAL
24028347,EM ANTONIO FELIX FILHO ENSINO FUNDAMENTAL
24028363,UNIDADE ESCOLAR III LIDIA MARIA CUNHA
24064904,UNIDADE I MARIA ADELAIDE COSTA
24071366,UNIDADE XII MARIA DA CONCEICAO MARTINS
24071374,UNIDADE ESCOLAR V PAULO JOSE DE BRITO
24073571,ESCOLA MUNICIPAL FRANCINALDO FERREIRA DA SILVA
24073580,ESCOLA MUNICIPAL PROFESSORA ROSA MARIA CAMARA
24075620,EM BAIXA DO ANGICO
24080136,CRECHE CRIANCA FELIZ
24081019,CRECHE DOM BOSCO
24087645,UNIVERSIDADE EDUCACIONAL FILHOS DE MARIA
24304301,CENTRO DE ATIVIDADE COMPLEMENTAR-PEDRO AVELINO
