CO_ENTIDADE,NO_ENTIDADE
27009211,ESCOLA MUNICIPAL DE EDUCACAO BASICA ALFREDO ANGELO SOBRINHO
27009220,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL LEDA CLEIA PITA MADEIRO
27009238,ESCOLA MUL DE EDUC BAS MARIA NICACIA AMORIM
27009254,ESCOLA MUL DE EDUC BAS JOSE PEDRO LEITE DA SILVA
27009262,ESCOLA MUL DE ENS FUND JOSE DOMINGOS MONTEIRO
27009270,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ANTONIO RODRIGUES DE MELO
27009289,ESCOLA MUL DE EDUC BAS JONAS HONORIO BARBOSA
27009297,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL EDITE MACARIO DE MELO
27009319,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE RODRIGUES DE OLIVEIRA
27009343,ESCOLA MUL DE ENS FUND LUIZ PEREIRA DE MELO
27009351,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MARIA MARGARIDA DA SILVA
27009360,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA DO SOCORRO F DANTAS
27009378,ESCOLA MULDE ENS FUND MARIA RENILVA T ALVES
27009386,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE FRANCISCO NUNES
27009394,ESCOLA DE EDUCACAO BASICA SENADOR RUI PALMEIRA
27009408,ESCOLA DE EDUCACAO BASICA DOUTOR SEVERINO A ARRUDA TEIXEIRA
27009416,CENTRO DE EDUC INFANTIL DANILO DE CARVALHO HOULY
27009459,ESCOLA ESTADUAL ADALBERTO MARROQUIM
27009467,ESCOLA MUNICIPAL DE EDUC BAS JOAO VIEIRA NETO
27048470,COLEGIO NOSSA SENHORA DA PENHA
27050556,IFAL - CAMPUS BATALHA
27054950,CRECHE MUNICIPAL VICTOR DANTAS CAJE SALES
27054969,CRECHE CRIA ANTONIELLY SOARES BARBOSA
27219011,ESCOLA MUNICIPAL DE EDUCACAO BASICA ARLETE CORREIA MADEIRO
27221199,ESCOLINHA BRILHO E ALEGRIA
27221270,ESCOLA MUL DE EDUC BASICA ANA MARIA MELO COSTA
27226131,ESCOLA ESTADUAL MARIA DE LOURDES SANTOS DA SILVA
