CO_ENTIDADE,NO_ENTIDADE
25051547,CRECHE JOSEFA BARBOSA CAMELO LEAL
25051555,CRECHE MARIA EDUARDA BARBOSA
25051563,EMEF AGROTECNICA JOSE AUGUSTO LIRA
25051580,ECIT CONSELHEIRO JOSE BRAZ DO REGO
25051652,EEEF PROFESSORA TEREZINHA LEAL
25051725,EMEF PEDRO HERMINIO BEZERRA CABRAL
25051792,ESC CRIATIVA DA MONICA
25051857,EMEF JOSE ANDRADE FILHO
25051962,EMEF FRANCISCO OZIAS DE NORMANDIA
25051970,EMEF GOV JOAO AGRIPINO FILHO
25051997,EMEF JOAO ERNESTO DO REGO
25052012,EMEF ADAUTA CORDEIRO DE BRITO LIRA
25052039,EMEF MANOEL FRANCISCO BARBOSA
25052063,EMEF DOMICIO GONCALVES CARNEIRO
25052071,EMEF EUFLAUDIZIA RODRIGUES
25052080,EMEF HENRIQUE JOSE CAVALCANTE
25052098,EMEF JOSE ADELINO LEAL
25052101,EMEF JOSE NASCIMENTO DA SILVA
25052110,EMEF MANOEL PEREIRA DA SILVA
25052136,EMEF JOAO BERNARDINO NETO
25052144,EMEF NOSSA SRA DO CARMO
25052152,EMEF VIRGINIUS DA GAMA E MELO
25053027,EMEF JOAO FRANCISCO BARBOSA
25053060,EMEF JOSE DE SOUSA BARBOSA
25053086,EMEF JOSE FERNANDES DE OLIVEIRA
25104500,EMEF MANOEL ARAUJO COSTA
25117700,EEEFM SEVERINO BARBOSA CAMELO
25119702,ASSOC PAIS E AMIGOS DOS EXCEPCIONAIS-APAE
25120239,EMEF PADRE INACIO
25126903,ESPACO DA CRIANCA
25130340,ESCOLA PROFESSORA EDILENE RODRIGUES
25133713,CENTRO EDUCACIONAL SEMEAR
25134108,CRECHE MUNICIPAL EDILENE RODRIGUES
