CO_ENTIDADE,NO_ENTIDADE
26042711,ESCOLA DO ESPINHEIRO
26042720,ESCOLA MUNICIPAL MARMELEIRO
26042754,ESCOLA ESTADUAL INDIGENA AGRESTE
26042770,ESCOLA MUNICIPAL BENJAMIN JOSE FEITOSA
26042797,ESCOLA CABRAL
26043009,ESCOLA ESTADUAL INDIGENA SANTA CLARA
26043017,ESCOLA SANTA INES DA TAPERA
26043025,ESCOLA MUNICIPAL SANTA LUZIA
26043050,ESCOLA MUNICIPAL TAMANDARE
26043076,ESCOLA PANKARARUS EZEQUIEL
26043130,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL SERGIO MAGALHAES
26043173,ESCOLA MUNICIPAL FACHEIRO
26043181,ESCOLA MUNICIPAL FLORIANO PEIXOTO
26043190,ESCOLA MUNICIPAL INEZ BEATRIZ DE ARAUJO
26043203,ESCOLA MARECHAL RONDON
26043211,ESCOLA MUNICIPAL PEREIRO
26043238,ESCOLA MUNICIPAL AGROVILA 9
26043246,ESC MUL ARISTIDES TELES DE MENEZES
26043270,ESCOLA MUNICIPAL MARIA GOMES DE OLIVEIRA
26043335,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO BATISTA DE VASCONCELOS - TACARATU
26043378,ESCOLA MUNICIPAL MANOEL PEREIRA DE ARAUJO
26043386,CRECHE MUNICIPAL AUREA DANTAS VIANA
26043408,ESCOLA PRINCESA ISABEL
26043432,ESCOLA MUNICIPAL CASTRO ALVES
26043459,ESCOLA MUNICIPAL SANTA MARIA
26043475,ESCOLA MUNICIPAL SAO LUIZ
26043505,ESCOLA DE REFERENCIA EM ENSINO MEDIO JULIA GOMES DE ARAUJO
26149184,ESCOLA MUNICIPAL UMBURANA
26149907,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JUAZEIRO
26156164,EDUCANDARIO CONSTRUTORES DO SABER
26180707,CRECHE MUNICIPAL ALUISIO DE LIMA E SA FILHO
26187795,COLEGIO HERDEIROS DO FUTURO
26191881,ESCOLA ESTADUAL INDIGENA CACIQUE NARCISO PEDRO
26432722,CRECHE MUNICIPAL VEREADOR MANOEL CLARO DO NASCIMENTO
26530783,ESCOLA MUNICIPAL VEREADOR CLAUDIONOR RODRIGUES MAJOR
