CO_ENTIDADE,NO_ENTIDADE
27031691,COLEGIO MUNICIPAL ADEVAN VERCOSA E SILVA
27031756,ESCOLA MUNICIPAL DR JULIO QUEIROZ
27031772,ESCOLA MUNICIPAL DIVINO REDENTOR
27031799,ESCOLA MUNICIPAL NOVA REFORMA
27031810,ESCOLA MUNICIPAL LUIZ RIOS DE LIMA
27031829,ESCOLA MUNICIPAL MONTEIRO LOBATO
27031837,ESCOLA MUNICIPAL ALUISIO BRANCO BEZERRA
27031870,ESCOLA MUNICIPAL BASILEU MEIRA BARBOSA
27031896,ESCOLA MUNICIPAL JOSE GUEDES CAVALCANTE
27031918,ESCOLA MUNICIPAL MANOEL NOLASCO PIMENTEL
27031926,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA AMELIA MACHADO BEZERRA
27031934,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ESTER LOPES BARBOSA
27032094,ESCOLA MUNICIPAL DEMOCRITO SARMENTO
27032116,ESCOLA MUNICIPAL JOSE DE MELO GONCALVES
27032124,ESCOLA MUNICIPAL PROFESSORA MARIA DO CARMO DE MORAES
27032132,ESCOLA MUNICIPAL MARIETA LINS SARMENTO
27032159,ESCOLA ESTADUAL MESSIAS DE GUSMAO
27032167,ESCOLA MUNICIPAL RODOLFO LINS
27032191,ESCOLA MUNICIPAL JARDIM INFANTIL ESMERILDES TENORIO
27032205,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ERNESTO GOMES MARANHAO
27032213,ESCOLA MUNICIPAL PROFª ADALGISA MARIA DA SILVA
27047415,ESCOLA DE EDUCACAO BASICA PAULO FREIRE
27052419,ESCOLA MUNICIPAL INACIO UCHOA
27053393,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ODILON RAIMUNDO MACIEL MARQUES LUZ
27053407,ESCOLA MUNICIPAL JOSE FAJARDO DE MORAES FILHO
27053415,ESCOLA MUNICIPAL PROCURADOR MARCELO TOLEDO SILVA
27054330,CENTRO MUNICIPAL DE EDUCACAO INFANTIL LUIZ ERNESTO CORREIA MARANHAO
27214486,ESCOLA MUNICIPAL MARIA JOSE DO REGO
27214664,ESCOLA MUNICIPAL FRANCISCO MARTINS
27215660,ESCOLA MUNICIPAL JOSE JORGE DO REGO
27220958,CENTRO MUNICIPAL DE EDUCACAO INFANTIL SAO LUIZ DE FRANCA
27222802,ESCOLA DE EDUCACAO BASICA PADRE JOSE DE ANCHIETA
27224759,E E PROFESSORA MARIA MARGARIDA SILVA PUGLIESI
27225429,ESCOLA MUNICIPAL SANTA LUZIA
27225704,ESCOLA DE ENSINO FUNDAMENTAL UNIVERSO DO SABER
27226719,ESCOLA MUNICIPAL SAMUEL OTACILIO DE MORAES
27226727,ESCOLA MUNICIPAL JOSE PEREIRA E SILVA
27230694,ESCOLA MUNICIPAL DR SEVERINO CARLOS CORREIA MARANHAO
