CO_ENTIDADE,NO_ENTIDADE
24041572,ESCOLA ESTADUAL COSME FERREIRA MARQUES
24041610,ESCOLA ESTADUAL JOAO FERREIRA DE SOUZA
24041629,ESCOLA ESTADUAL JOSE BEZERRA CAVALCANTI
24041637,ESCOLA ESTADUAL PROFESSOR FRANCISCO DE ASSIS DIAS RIBEIRO
24041645,ESCOLA ESTADUAL PROFESSORA RITA NELLY FURTADO
24041670,ESCOLA ESTADUAL QUINTINO BOCAIUVA
24041742,E ISOLADA PROF FRANCISCO MAIA
24041793,ESCOLA MUNICIPAL PINGUINHO DE GENTE
24041807,EM ALUIZIO BEZERRA
24041955,UNIDADE VII JOAO DE OLIVEIRA CONFESSOR
24042005,ESCOLA MUNICIPAL JOSE RODRIGUES DA ROCHA
24042013,UNIDADE XX MANOEL FERNANDES DA SILVA
24042048,UNIDADE XXVI MANOEL VICENTE LIMA
24042056,UNIDADE XV MARIA AUGUSTA DE ARAUJO
24042072,UNIDADE XXVIII MARIANO ARAUJO DE BARROS
24042099,UNIDADE XXV NOSSA SENHORA APARECIDA
24042129,EM PAULO VENANCIO DE MEDEIROS
24042137,UNIDADE IX PEDRO FERREIRA DE MEDEIROS
24042200,UNIDADE I RITA DINA DE MEDEIROS
24042293,UNIDADE IX SANTA ISABEL
24042331,EM THEODORICO BEZERRA
24042366,ESCOLA ESTADUAL PEDRO SEVERINO BEZERRA
24042374,UNIDADE XXIV NOSSA SENHORA DAS VITORIAS
24042412,COLEGIO IESC LTDA
24042463,INST ED SANTA LUCIA EDUC INF E ENS FUNDAMENTAL
24042480,ESCOLA MUNICIPAL SOSSEGO DA MAMAE
24063304,ESCOLA MUNICIPAL RITA NELY FURTADO
24063312,ESCOLA MUNICIPAL PROFESSORA PALMIRA BARBOSA
24063339,ESCOLA ESTADUAL ISABEL OSCARLINA MARQUES
24070513,UNIDADE XVIII MARIA STELA
24074187,CRECHE DONA NANITA
24074195,CRECHE MUNICIPAL PEDRO SEVERINO BEZERRA
24075329,CREART CENTRO CRIATIVO DE EDUCACAO COM ARTES
24078662,EM MIGUEL LULA DE FARIAS
24078689,ESCOLA DE ENSINO ESPECIAL MIGUEL LULA DE FARIAS
24082279,CONTEXTO DE EDUCACAO E DESENVOLVIMENTO DA APRENDIAZAGEM - CEDAP
24084158,JARDIM ESCOLA CANTINHO DA CRIANCA
24084166,UNIVERSIDADE INFANTIL
24084956,UNIDADE III ECILDA RAMOS DE SOUZA
24084964,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DO PARAISO
24086444,SENAI CENTRO DE EDUCACAO E TECNOLOGIAS ALUISIO BEZERRA
24088889,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA GIZALDA BARBOSA LINS
24088897,ESCOLA MUNICIPAL JOAO DE OLIVEIRA CONFESSOR II
24090000,CENTRO ESTADUAL DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO CEAEE
24090158,CAMINHO DO SABER
24090360,UNIVERSO INFANTIL FLORES DE MARIA
24285358,UNIDADE XXXIV-PROF FRANCISCA IVAITA GUILHERME DE LIMA
24327301,IFRN - CAMPUS SANTA CRUZ
