CO_ENTIDADE,NO_ENTIDADE
25080407,EEEFM JOAO RIBEIRO
25080490,EMEIF PROFESSOR JOAQUIM CICERO BATISTA
25080512,ESC MUL NAUTILIA R DE PAIVA
25080547,EMEIF PROFESSORA GERLANIA MARIA DA SILVA
25080563,EMEF FELICIANO DE FRANCA GALVAO
25080571,EMEF MADRE DANTAS
25080598,EMEF SERAFINA RIBEIRO
25080601,EMEF JOAO FRANCISCO DOS SANTOS
25080610,EMEIF MARIA ALCINDA DE PAIVA
25080636,EMEF ANALIA ARRUDA DA SILVA
25080687,EMEIF PE JOSE MARIA MESQUITA
25080717,EMEF LUIZ F DE ALBUQUERQUE MARANHAO
25080725,GR ESC MUL SERGIO BENTO DE OLIVEIRA
25080750,EMEF JOSE RUFINO DOS SANTOS
25080776,EMEIF DE AUSENTE
25115464,CRECHE PEDACINHO DE AMOR
25115480,CRECHE REGINALDO GALDINO DE OLIVEIRA
25115561,EMEIF FRANCISCO MANOEL COELHO
25115570,EMEF FLAVIANO RIBEIRO COUTINHO
25115596,CENTRO EDUCACIONAL VITORINO SILVEIRA
25115600,EDUC MARIA DULCE DA SILVA SANTOS
25126881,CENTRO EDUCACIONAL MENINO JESUS
25130056,INSTITUTO EDUCACIONAL SAO BENTO
25133187,EMEIF ANA FERREIRA RIBEIRO COUTINHO
25240935,INSTITUTO EDUCACIONAL CRIANCA ATIVA
25309935,EMEI PROFESSORA CARMEM SILVIA ALVES DA SILVA
25310925,EDUCANDARIO REINO ENCANTADO
