CO_ENTIDADE,NO_ENTIDADE
24047341,ESCOLA ESTADUAL DEPUTADO DJALMA ARANHA MARINHO
24047384,ESCOLA ESTADUAL SENADOR JOAO CAMARA
24047392,ESC ISOLADA BARRA DO GERALDO
24047406,ESC MUL CELSO LISBOA
24047414,ESC MUL DELZUITA MARIA COSTA
24047422,ESC MUL DEP DJALMA MARINHO
24047430,ESC MUL DR LUIZ AMANCIO
24047449,ESC MUL FERNANDO PEREIRA
24047465,ESC MUL MAJOR HUGO MANSO
24047490,ESC MUL MARIO MANSO
24047511,ESC MUL OCIRAM DAMASCENO BARBOSA
24047520,ESC MUL PRES CAFE FILHO
24047538,PROJETO CASULO DA BARRA DO GERALDO
24047546,CRECHE RITA COSTA
24047554,PROJETO CASULO FERNANDO PEREIRA
24065129,PROJETO CASULO MOEMA TINOCO
24071412,E M MANOEL FIRMINO ALVES
24077127,ESCOLA MUNICIPAL GOVERNADOR MARIO COVAS
24077135,ESCOLA MUNICIPAL PADRE JOAQUIM SIMOES
24080942,CRECHE HELENA CLAUDIO
24083224,CENTRO DE EDUC INFANTIL PROFª JOANA DARC JORGE
24085600,INTEGRAL COLEGIO E CURSO LTDA
24086762,CENTRO DE EDUCACAO INFANTIL EDUCADORA NOILDE RAMALHO
24089087,COLEGIO BETESDA EIRELI
24310310,CENTRO DE ATIV COMPLEMENTAR - PASSA E FICA
