CO_ENTIDADE,NO_ENTIDADE
26092271,ESCOLA MUNICIPAL PAULO FREIRE
26092298,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL AGAMENON MAGALHAES
26092301,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR WALFREDO LUIZ PESSOA DE MELO
26092328,ESCOLA MUNICIPAL ANISIO CABRAL
26092352,ESCOLA MUNICIPAL JOAO LIRA MARANHAO
26092387,ESCOLA MUL MARIA LAURA DA SILVA CORREIA
26092417,ESCOLA MUL PRES DR TANCREDO DE A NEVES
26092441,ESCOLA MUNICIPAL JOAQUIM CANUTO DE ARAUJO
26092468,ESCOLA MUNICIPAL SANTA TEREZINHA
26092476,EDUCANDARIO PEQUENO GURI
26137869,COLEGIO ARCO IRIS
26141132,EDUCANDARIO BATISTA
26175550,CRECHE SANTO ANTONIO CENTRO DE EDUCACAO INFANTIL
26386615,ESCOLA MUNICIPAL PROFESSORA ANA LUCIA DA SILVA
