CO_ENTIDADE,NO_ENTIDADE
27017702,ESCOLA ESTADUAL ALVARO PAES
27017745,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANTONIO RODRIGUES
27017753,ESCOLA DE ENSINO FUND CLETO MARQUES LUZ
27017761,ESCOLA DE ENSINO FUND DEP ANTONIO FERREIRA
27017770,ESCOLA MUNICIPAL DE EDUCACAO BASICA DEP TARCISIO DE JESUS
27017788,ESCOLA MUNICIPAL DE EDUCACAO BASICA DEPUTADO JOSE THOMAZ NONO
27017796,ESCOLA DE ENSINO FUND FIRMINO M DE OLIVEIRA
27017800,ESCOLA MUNICIPAL DE EDUCACAO BASICA FRANCISCO PRAXEDES DA SILVA
27017818,ESCOLA DE ENSINO FUND GOV GUILHERME PALMEIRA
27017826,ESCOLA DE ENSINO FUND JOAO ANTONIO DOS SANTOS
27017834,ESCOLA MUNICIPAL DE EDUCACAO BASICA VEREADOR JOAO PEREIRA
27017842,ESCOLA MUNICIPAL DE EDUCACAO BASICA LAURINDO INACIO SOARES
27017850,ESCOLA MUNICIPAL DE ENSINO FUND MAJOR JOSE BARBOSA
27017869,ESCOLA MUNICIPAL DE EDUCACAO BASICA MANOEL M DE OLIVEIRA
27017877,ESCOLA MUNICIPAL DE EDUCACAO BASICA OLAVO BILAC
27017885,ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO CUSTODIO
27017893,ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO RIBEIRO
27017907,ESCOLA MUNICIPAL DE EDUCACAO BASICA PRESIDENTE CASTELO BRANCO
27017915,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROF JOSE MEDEIROS
27017923,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSOR MURILO MENDES
27017931,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SENADOR RUI PALMEIRA
27017940,ESCOLA DE ENSINO FUND DEP OCEANO CARLEAL
27017958,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOAO DOMICIANO
27048667,CENTRO MUNICIPAL DE EDUCACACO INFANTIL MARIA ANA DA SILVA
27054810,ESCOLA MUNICIPAL DE EDUCACAO BASICA PREFEITO BUENO HIGINO DA SILVA
27220311,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE DE SENA FILHO
27220320,ESCOLA MUNICIPAL DE EDUCACAO BASICA PREFEITO JOSE CUSTODIO DA SILVA
27227146,CRECHE MAE RAINHA
