CO_ENTIDADE,NO_ENTIDADE
24014230,ESCOLA ESTADUAL PROFESSORA MARIA ANGELINA GOMES
24014257,ESC ISOLADA CATOLEZINHO
24014265,ESC ISOLADA DE PAUL
24014273,ESC ISOLADA PAU DARCO
24014281,ESC ISOLADA POCO DE PEDRA
24014290,UNIDADE DE ENSINO XI AGOSTINHO ALVES DA COSTA
24014303,ESC MUL BERNARDINO FERREIRA
24014311,UNIDADE DE ENSINO V DR ISRAEL FERREIRA NUNES
24014320,UNIDADE DE ENSINO IV FRANCISCO BERNARDO
24014338,UNIDADE DE ENSINO XII FRANCISCO CIRIACO DA COSTA
24014346,UNIDADE DE ENSINO XIV FRANCISCO JACOME DE LIMA
24014354,UNIDADE DE ENSINO X FRANCISCO SIMPLICIO DE PAULA
24014362,ESC MUL JOAO BERNARDINO DE LIMA
24014370,UNID DE ENSINO I JOSE FERREIRA NUNES
24014389,UNIDADE DE ENSINO VI MANOEL ELIAS
24014397,UNID DE ENSINO VII MANOEL LUCIO
24014400,UNIDADE DE ENSINO VIII MIGUEL AIRES AFONSO
24014419,UNIDADE DE ENSINO III QUINCO BARBOSA
24014427,UNIDADE DE ENSINO XIII RAIMUNDO FERREIRA
24014443,UNID DE ENSINO II SILVINO PEREIRA DA SILVA
24080691,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL JESUS MENINO
24211206,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS - SCFV
