CO_ENTIDADE,NO_ENTIDADE
26077612,ESCOLA MUNICIPAL JOSE VIANA DA SILVA
26077620,ESCOLA MUNICIPAL JOSE PEDRO DO NASCIMENTO
26077655,ESCOLA MUNICIPAL ANTONIO PEDRO DA SILVA
26077671,ESCOLA MUNICIPAL JOAQUIM JOSE DE MATOS
26077701,ESCOLA MUNICIPAL NAPOLEAO TEIXEIRA LIMA
26077736,ESCOLA MUNICIPAL ANTONIO LOPES DE ARAUJO
26077744,ESCOLA MUNICIPAL BELARMINO PEREIRA DOS ANJOS
26077752,ESCOLA MUNICIPAL CICERO GUSTAVO
26077779,ESCOLA MUNICIPAL JOSE SALGUEIRO FILHO
26077825,ESCOLA DE REFERENCIA EM ENSINO MEDIO SEBASTIAO TIAGO DE OLIVEIRA
26077868,ESCOLA MUNICIPAL MANOEL CAETANO DA SILVA FILHO
26077884,ESCOLA MUNICIPAL MARIA RAQUEL DA SILVA
26077892,ESCOLA INFANTIL OSCAR SALGUEIRO DA SILVA
26077914,ESCOLA MUNICIPAL GUILHERMINO JUSTINO MARQUES
26077930,ESCOLA MUNICIPAL PEDRO CORDEIRO
26132285,ESCOLA MUNICIPAL PROFESSOR FAUSTO CORDEIRO
26151022,CRECHE MUNICIPAL MARTA DE MOURA CAVALCANTE
26169088,CENTRO EDUCACIONAL SANTA RITA DE CASSIA
26182190,CRECHE MUNICIPAL RICARDO SANTOS OLIVEIRA
26182220,ESCOLA FONTE DO SABER EDUCACAO INFANTIL E ENSINO FUNDAMENTAL
26184273,CRECHE MUNICIPAL DEROTEIA TENORIO DE BRITO
26184281,ESCOLA MUNICIPAL JONAS CORREIA DE OLIVEIRA
