CO_ENTIDADE,NO_ENTIDADE
26088800,CIRANDA DE LETRAS CENTRO EDUCACIONAL
26088827,COLEGIO DA SAGRADA FAMILIA
26088835,COLEGIO DUQUE DE CAXIAS
26088843,EDUCANDARIO SAO JOAO BATISTA
26088851,ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO GONDIM
26088878,ESCOLA MUNICIPAL PRESIDENTE COSTA E SILVA
26088886,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR JOAO ALFREDO
26088894,ESCOLA DE REFERENCIA EM ENSINO MEDIO BENIGNO PESSOA DE ARAUJO
26088940,ESCOLA MUNICIPAL DR MANOEL BORBA
26088959,ESCOLA MUNICIPAL IRMA MARIE ARMALLE FALGUIERES
26088967,ESCOLA MUNICIPAL IV CENTENARIO
26088983,ESCOLA MUNICIPAL DR CLOVIS FONTENELLE GUIMARAES
26088991,ESCOLA MUNICIPAL PROFESSORA TARCILA COUTINHO AMARAL
26089041,ESCOLA PARTICULAR SAO JOSE
26089092,COLEGIO SANTA EMILIA DE RODAT
26089122,ESCOLA MUNICIPAL CAPELA DE SAO SEBASTIAO
26089165,ESCOLA MUNICIPAL PROFESSORA ZILMA GEMIR BARACHO
26089190,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL ANDRE VIDAL DE NEGREIROS
26089211,ESCOLA MUNICIPAL DR BENIGNO ARAUJO
26089220,ESCOLA MUNICIPAL LOURENCO DE ALBUQUERQUE GADELHA
26089238,ESCOLA CEL JOSE PINTO DE ABREU
26089254,ESCOLA MUNICIPAL DR LUDOVICO CORREIA
26089262,ESCOLA MUNICIPAL FRANCISCO NICOLAU DA SILVA
26089270,ESCOLA MUNICIPAL JOAO CARNEIRO DE MELO
26089289,ESCOLA MUNICIPAL MAJOR MANOEL GADELHA
26089297,ESCOLA MUNICIPAL PROFESSORA LIZETE MARIA DE SOUZA RODRIGUES
26089300,ESCOLA MUNICIPAL CONEGO FERNANDO PASSOS
26089319,ESCOLA MUNICIPAL DR ARAUJO FILHO
26089327,ESCOLA MUNICIPAL DIOGO DIAS
26089335,ESCOLA MUNICIPAL EUFRASIO VILLARIM
26089343,INSTITUTO JOSE DE ALENCAR
26089351,ESCOLA MUNICIPAL NOSSA SENHORA DAS MARAVILHAS
26089360,COLEGIO SANTA HELENA
26089386,INSTITUTO SANTOS DUMONT
26089394,ESCOLA MUNICIPAL MANUEL CESAR DE ALBUQUERQUE
26089408,ESCOLA MUNICIPAL EDITH GADELHA
26089416,ESCOLA MUNICIPAL LOURENCO DE ALBUQUERQUE GADELHA
26089424,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI CAMPO MAYOR
26089432,ESCOLA MUNICIPAL SANTO ANTONIO DE PADUA
26089440,ESCOLA MUNICIPAL PREFEITO ANGELO JORDAO
26089459,ESCOLA MUNICIPAL JOAO GONCALVES DE AZEVEDO
26089467,ESCOLA MUNICIPAL ADELIA CARNEIRO PEDROSA
26089475,ESCOLA MUNICIPAL JOSE MACIEL DA SILVA
26089483,ESCOLA MUNICIPAL SANTA MARIA
26089491,ESCOLA MUNICIPAL HEROINAS DE TEJUCUPAPO
26133130,CRECHE MUNICIPAL PROFESSORA ETENILE URBANO PESSOA
26133156,CENTRO DE ATENDIMENTO DE EDUCACAO ESPECIAL PROFESSORA MARGARIDA BRAGA
26143593,ESCOLA MUNICIPAL SAO THOMAZ DE AQUINO
26152215,ESCOLA SAO LUIZ
26152223,CENTRO EDUCACIONAL EVANGELICO DE GOIANA
26152240,ESC PROF MARIA DO SOCORRO DA SILVA NEVES
26154382,ESCOLA MUNICIPAL PROFESSORA MARIA EMILIA VALENCA DA SILVEIRA
26154390,ESCOLA MUNICIPAL IRACEMA NOGUEIRA RABELO
26160455,ESCOLA AUXILIAR DE ENFERMAGEM SANTA BARBARA
26168782,CENTEG CENTRO DE ENSINO TECNICO DE GOIANA
26169967,ESCOLA CLEIDE FERREIRA GONCALVES
26172879,SESI GOIANA
26175622,ESCOLA GIRASSOL
26178788,EDUCANDARIO ARTE INFANTIL - COLEGIO AGAPE
26179326,EDUCANDARIO ALEGRIA DO SABER
26179741,ESCOLA NOVA GERACAO GOIANA
26180090,ESCOLA MUNICIPAL ARCENDRINO CESAR DE ALBUQUERQUE
26181347,CENTRO EDUCACIONAL JOSE ROSA VILARIM
26181444,ESCOLA PEDRO II
26184451,ESCOLA PASSARO LIVRE
26184478,ESCOLA TECNICA PERNAMBUCANA
26184818,COLEGIO UNIVERSO DO SABER
26185350,SESC LER GOIANA
26190966,GEG CURSOS TECNICOS EIRELI
26191130,ESCOLA TECNICA SENAI GOIANA
26192608,CMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL CARLOS ALBERTO DOS SANTOS VIEGAS
