CO_ENTIDADE,NO_ENTIDADE
25025350,CRECHE ANGELITA PEREIRA DE SOUSA
25025368,ECIT EFM PROFESSORA MARAGARIDA REMIGIO LOUREIRO
25025406,EMEFM VICENTE NUNES TAVARES
25025414,EMEF CORONEL NICOLAU LOUREIRO
25025422,EMEF FRANCISCA DE PAULA
25025430,EMEF HERCILIA LOPES LOUREIRO
25025449,EMEF JOSE ESTEVAM
25025457,EMEF MARIA LARANJEIRA DE LIMA
25025481,EMEF JOSEMIRA FERREIRA SILVA
25025490,CENTRO INTEGRADO DE JOVENS E ADULTOS MARIA ALENCAR PARENTE
25025503,EMEF MANOEL PEREIRA FILHO
25025562,EMEF SANTA TEREZINHA
25025570,EMEF JOAO BATISTA LOUREIRO
25025589,EMEF SITIO GENIPAPO III
25025597,EMEF UMBELINA ALVES PEREIRA
25125621,ESCOLA SONHO DE CRIANCA
