CO_ENTIDADE,NO_ENTIDADE
26098580,ESCOLA MUNICIPAL PADRE ANTONIO BORGES
26098601,ESCOLA MUL HELENA RODRIGUES DOS SANTOS
26098636,ESCOLA MUNICIPAL ANA NERI
26098644,ESCOL MUL ANDREA DE AGUIAR CARNEIRO LEAO
26098660,ESCOLA MUL AUXILIADORA MOURA BORBA
26098679,ESCOLA MUL CARLOS DE BARROS CAVALCANTE
26098709,ESCOLA MUL DO ENGENHO THESE
26098717,ESCOLA MUNICIPAL FRANCISCA ROCHA
26098741,ESCOLA MUL NOSSA SENHORA DE FATIMA
26098776,ESCOLA MUNICIPAL REFRIGERIO
26098806,ESCOLA MUNICIPAL SANTA TEREZINHA
26098814,ESCOLA MUNICIPAL SANTO ANTONIO
26098822,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA ABIGAIL GUERRA
26098873,ESCOLA MUNICIPAL CARLOS DE LIMA CAVALCANTI
26098890,ESCOLA MUNICIPAL MARIO DOMINGUES
26145685,ESCOLA MUL SENADOR ANTONIO FARIAS
26146169,CRECHE SAO FRANCISCO DAS CHAGAS
26169010,ESCOLA MUNICIPAL OSVALDO CRUZ
26172330,ESCOLINHA LAPIS DE COR
26176106,CRECHE SONHO DE CRIANCA
26184567,ESCOLINHA CANTINHO DO SABER
26190524,ESCOLA MUNICIPAL PROFESSOR JAEQUISANDRO SILVA DE MORAIS
26515717,ESCOLA MUNICIPAL DE CAPIVARINHA
