CO_ENTIDADE,NO_ENTIDADE
24000507,CASA RAINHA DA PAZ
24000515,ESCOLA MUNICIPAL DE 1º GRAU PROFESSORA MARIA BARROS FEITOSA
24000531,ESCOLA MUNICIPAL DE 1º GRAU AMARO CAVALCANTE
24000540,ESCOLA MUNICIPAL DE 1º GRAU ELIZEU MENDES
24000558,ESCOLA MUNICIPAL DE 1º GRAU EMIDIO GAMA
24000574,ESCOLA MUNICIPAL DE 1º GRAU FRANCISCO VIRGINIO
24000582,ESCOLA MUNICIPAL DE 1º GRAU HIGINO ROBERTO
24000590,ESCOLA MUNICIPAL DE 1º GRAU JOANA TIMOTEO
24000604,ESCOLA MUNICIPAL DE 1 GRAU OLAVO BILAC
24000612,ESCOLA MUNICIPAL DE 1º GRAU PEDRO FERNANDES
24000647,ESCOLA ESTADUAL JOAO DE ABREU
24000655,ESCOLA ESTADUAL JUSTINA DO NASCIMENTO
24000663,ESCOLA ESTADUAL MARIANO AZEVEDO
24000671,ESCOLA MUNICIPAL DE 1º GRAU ANTONIO FLORENCIO
24000680,ESCOLA MUNICIPAL ANTONIO MARTINS DA COSTA
24000701,ESCOLA MUNICIPAL ANTONIO RODRIGUES
24000710,ESCOLA MUNICIPAL DE 1º GRAU MANOEL DE BARROS
24000728,EM DE 1 GRAU PROF AMAURI RIBEIRO DA SILVA
24000736,ESCOLA MUNICIPAL DE 1º GRAU RUI BARBOSA
24000787,ESCOLA MUNICIPAL FRANCISCO PAULO DE OLIVEIRA
24000795,ESCOLA MUNICIPAL FRANCISCO SILVERIO
24000817,ESCOLA MUNICIPAL DE 1º GRAU JOAO GAMA
24000825,ESCOLA MUNICIPAL JOAO PAULO
24000833,ESCOLA MUNICIPAL DE 1º GRAU JOSE VICENTE
24000841,ESCOLA MUNICIPAL DE 1º GRAU MANOEL COSME
24000850,ESCOLA MUNICIPAL DE 1º GRAU MIGUEL MARQUES
24000876,ESCOLA MUNICIPAL PORFIRO GABRIEL DOS ANJOS
24000884,ESCOLA MUNICIPAL DE 1º PROFESORA MARIA LINDALVA
24000906,ESCOLA MUNICIPAL VICENTE JOAO
24000922,ESCOLA NOVO MUNDO LTDA
24063517,ESCOLA MUNICIPAL MANOEL VERISSIMO GOMES
24063991,ESCOLA MUNICIPAL DE 1º GRAU TERTULIANO AIRES
24070157,CRECHE MUNICIPAL CARROSSEL
24070165,CRECHE MUNICIPAL ARCO IRIS
24070173,CRECHE MUNICIPAL MARIA LILIANE REBOUCAS
24070203,CRECHE ANA MONTEIRO REINALDO
24073776,ESCOLA MUNICIPAL FAUSTO HERCULANO DE MELO
24074802,COLEGIO PENTAGONO LTDA
24080810,COLEGIO DEGRAUS DO SABER
24081612,CEEIV-CENTRO EDUCACIONAL DE ENSINO INTEGRADO VITORIA
24085111,CRECHE MUNICIPAL NEDJA NARA ROCHA CLAUDIO
24085120,CENTRO MUNICIPAL DE EDUCACAO DE JOVENS E ADULTO DE BARAUNA CEJAB
24169200,CRECHE MUNICIPAL FLOR DO CAMPO
24169218,CRECHE MUNICIPAL SOL NASCENTE
24170208,CRECHE MUNICIPAL CONSTRUINDO NOVA VIDA
24170216,CRECHE MUNICIPAL APRENDIZADO DO ANGICOS
24286320,CENTRO DE ATIV COMPLEMENTAR-BARAUNA
24293300,ESCOLA MUNICIPAL DE ENS FUNDAMENTAL FRANCISCA LUCAS DA SILVA
