CO_ENTIDADE,NO_ENTIDADE
26005042,COLEGIO E CURSO ALTERNATIVO
26005069,DINAMICO COLEGIO E CURSO
26005077,ESCOLA MUNICIPAL SANTA JOANA DARC
26005085,EDUCANDARIO DOM HELDER PESSOA CAMARA
26005093,ESC MUNICIPAL MANOEL DELMONDES DE ARAUJO
26005107,ESCOLA DE REFERENCIA EM ENSINO MEDIO SAO SEBASTIAO - OURICURI
26005115,ESCOLA DE REFERENCIA EM ENSINO MEDIO FERNANDO BEZERRA
26005123,ESCOLA MUL ANTONIO ROBERTO OLIVEIRA VIRGINIO
26005140,ESCOLA MUL GOV ERALDO GUEIROS LEITE
26005166,ESCOLA MUNICIPAL GOV PAULO GUERRA II
26005174,ESCOLA MUNICIPAL GOVERNADOR PAULO GUERRA I
26005182,ESCOLA MUL JOAQUIM RODRIGUES DA SILVA
26005212,ESCOLA MUNICIPAL MANOEL BANDEIRA I
26005255,ESCOLA MUNICIPAL SANTA FE I
26005271,ESCOLA MUNICIPAL SAO JOAO BATISTA
26005280,ESCOLA MUNICIPAL SAO MARCOS
26005298,ESCOLA MUNICIPAL SAO SEBASTIAO
26005310,ESCOLA MUNICIPAL SANTA LUZIA I
26005336,ESCOLA MUNICIPAL SANTO AGOSTINHO II
26005344,ESCOLA MUNICIPAL SANTO REIS
26005379,ESCOLA MUNICIPAL SITIO ILHA DA ROCA
26005387,ESCOLA MUNICIPAL SAO CRISTOVAO
26005417,ESCOLA MUNICIPAL SITIO BARRAGEM ALGODOES
26005425,ESCOLA MUNICIPAL SITIO COMPANHEIRO
26005450,ESCOLA MUNICIPAL SITIO BOA ESPERANCA
26005468,ESCOLA NOSSA SENHORA DE FATIMA - OURICURI
26005476,ESCOLA MUNICIPAL JOAQUIM ANGELIM FILHO
26005530,ESCOLA MUNICIPAL RAINHA DOS ANJOS
26005549,ESCOLA MUNICIPAL RIACHO DA FAVELA
26005557,ESCOLA MUNICIPAL SITIO POCINHO
26005565,ESCOLA MUNICIPAL DOM PEDRO I
26005573,ESCOLA MUNICIPAL CORIOLANO DELMONDES
26005581,ESCOLA MUNICIPAL DA FAZENDA MATIAS
26005590,ESCOLA MUNICIPAL DO SITIO CANARIO
26005638,ESCOLA RURAL OURICURI
26005689,ESCOLA SAO VICENTE DE PAULA - OURICURI
26005700,ESCOLA MUL JOSE IDALINO DO REGO BARROS
26005719,PROFESSORA MARIA DAS GRACAS TIMES PIMENTEL E SILVA
26005727,GRUPO ESCOLAR LINDINALVA ALENCAR LINS
26005735,ESCOLA ANTONIO MATIAS DELMONDES
26005751,ESCOLA MUNICIPAL MARIA MUNIZ BEZERRA
26005760,GRUPO ESCOLAR POVOADO EXTREMA
26005786,ESCOLA MUL JOAQUIM MANOEL DA SILVA
26005808,ESCOLA MUL MARIA DO SOCORRO R DE CASTRO
26005816,ESCOLA MUL JOSE ADERVAL ALVES APOLINARIO
26005824,ESC MUL MARIA DO SOCORRO M DE SA COELHO
26005832,ESCOLA MUNICIPAL SITIO NOVO
26005840,GRUPO ESCOLAR ABDON JOAQUIM DA SILVA
26005859,ESCOLA MUL ADELMIR DE MATOS COELHO
26005867,ESCCOLA MUNICIPAL ADONES PEDRO DA SILVA
26005875,ESCOLA MUL ALEXANDRE CONSTANTINO PEREIRA
26005883,GRUPO ESCOLAR ANTONIO RODRIGUES DA COSTA
26005891,ESCOLA MUL ANTONIA RODRIGUES TEIXEIRA
26005905,ESC MUL ANTONIO ADRIANO CARNEIRO ANDRADE
26005913,ESCOLA ANTONIO IZIDIO DE LIMA
26005921,ESCOLA MUNICIPAL ANTONIO JOSE DE LIMA
26005930,ESCOLA MUL ANTONIO LEOCADIO DA SILVA
26005948,GRUPO ESCOLAR ANTONIO MANOEL FILHO
26005956,GRUPO ESCOLAR ANTONIO MARINHO RIBEIRO
26005964,ESCOLA MUNICIPAL ANTONIO PEREIRA LUNA
26005972,ESCOLA MUL ANTONIO SEVERIANO ALENCAR
26005980,ESCOLA MUNICIPAL BALDOMIRO PEDRO DA SILVA
26005999,GRUPO ESCOLAR BALDOMIRO PEDRO DA SILVA
26006014,GRUPO ESC BERNARDINO DE SIQUEIRA AMORIM
26006022,ESCOLA MUNICIPAL BEVENUTO ALVES REIS
26006030,ESCOLA MUNICIPAL CLEMENTE JOSE DELMONDES
26006049,ESCOLA MUL CLEONICE LEITE DE ALENCAR
26006057,ESCOLA MUNICIPAL DA CHAPADA DOS SEVEROS
26006065,ESCOLA MUNICIPAL DO MILHO NOVO
26006073,ESCOLA MUNICIPAL DO SITIO ASSU
26006081,ESCOLA MUNICIPAL DO SITIO CACIMBINHA
26006090,GRUPO ESCOLAR DO SITIO MALVA
26006111,ESCOLA MUNICIPAL DO SITIO PEDRAS
26006138,ESCOLA DOM IDILIO JOSE SOARES
26006162,GRUPO ESCOLAR ENGENHEIRO CAMACHO
26006170,GRUPO ESCOLAR ENGRACA DE SIQUEIRA GOIS
26006189,GRUPO ESCOLAR EVARISTO CAVALCANTE COELHO
26006200,GRUPO ESCOLAR FIRMINO PEREIRA
26006219,ESC MUL FRANCISCO GERALDO GRANJA MUNIZ
26006227,GRUPO ESCOLAR FRANCISCO GOMES MONTEIRO
26006235,ESCOLA MUL FRANCISCO RAIMUNDO SOUZA
26006243,ESCOL MUL JACOME DIAS DA SILVA
26006251,ESCOLA MUNICIPAL JOAO ANTONIO TAVARES
26006260,ESCOLA MUNICIPAL JOAO PEREIRA DE ALENCAR
26006278,ESCOLA JOAQUIM SABINO DA SILVA
26006286,ESCOLA MUNICIPAL JOSE FAUSTINO DA SILVA
26006294,ESCOLA MUNICIPAL JOSE FERREIRA MEDRADO
26006308,ESCOLA MUL MARIANO ALVES DA LUZ
26006316,ESCOLA MUL MARIANO RIBEIRO DA SILVA
26006324,GRUPO ESCOLAR MARTILIANO R DOS SANTOS
26006332,ESCOLA MUNICIPAL MINERVINO DAMASCENO COELHO
26006340,ESCOLA MUL OTACILIA MARIA DA CONCEICAO
26006359,GRUPO ESCOLAR PAULO BEZERRA LINS
26006367,GRUPO ESCOLAR PEDRO PINTO DE ANDRADE
26006375,GRUPO ESCOLAR RAIMUNDO PEREIRA DO VALE
26006383,ESCOLA MUNICIPAL RODRIGUES LOPES VIEIRA
26006391,ESCOLA MUNICIPAL SANTO AGOSTINHO
26006405,ESCOLA MUNICIPAL BLANDINA DE SA C GOMES
26006413,ESCOLA MUNICIPAL SAO SEBASTIAO
26006421,ESCOLA MUL SEBASTIAO MELQUIADES DA SILVA
26006430,ESCOLA MUNICIPAL SILVESTRE ALVES FEITOSA
26006456,ESCOLA MUNICIPAL TEODOMIRO DE SA BARRETO
26006464,ESCOLA MUNICIPAL VITURINA MARIA DE JESUS
26006472,ESCOLA MUL ZACARIAS RIBEIRO DE ARAUJO
26006480,GRUPO ESC PACIFICO RODRIGUES DA SILVA
26006499,ESCOLA PROFESSOR TELESFORO SIQUEIRA
26006502,ESCOLA MUL ALEXANDRE GALDINO ARAUJO
26006510,ESCOLA MUNICIPAL ANDRE MOREIRA DA COSTA
26006545,ESCOLA MUNICIPAL COSMO JOSE DELMONDES
26006553,ESCOLA MUNICIPAL DA MALHADA GRANDE
26006570,ESCOLA MUNICIPAL DELVINO RODRIGUES
26006588,ESCOLA MUNICIPAL DIONISIO ALVES FEITOSA
26006596,ESCOLA MUNICIPAL DO SITIO LAVA ROUPA
26006600,GRUPO ESCOLAR DR ULISSES GUIMARAES
26006626,ESCOLA MUL FELICIANO PRIMO DE ALENCAR
26006634,ESCOLA MUL FELIX PEREIRA
26006642,ESCOLA MUL FIRMINO ODILON
26006669,ESCOLA MUNICIPAL HELENA BARRETO ALENCAR
26006677,ESCOLA MUNICIPAL HILDEBRANDO COELHO
26006685,ESCOLA MUNICIPAL JAIME DE CASTRO
26006693,ESCOLA MUNICIPAL JOAO BENTO ALVES
26006707,ESCOLA MUNICIPAL JOAO COSME DA SILVA
26006723,ESCOLA MUL JOAQUIM GONCALVES DA SILVA
26006731,ESCOLA MUNICIPAL JOAQUIM JOVINO DA SILVA
26006740,ESCOLA MUNICIPAL JORGE BARBOSA LEITE
26006758,ESCOLA MUNICIPAL JOSE ALVES SARAIVA
26006766,ESCOLA MUNICIPAL JOSE ELIAS DE MEDEIROS
26006782,ESCOLA MUNICIPAL JOSE FERREIRA DE ARAUJO
26006790,ESCOLA MUNICIPAL JOSE IZIDIO LOPES
26006804,ESCOLA MUNICIPAL JOSE RODRIGUES DA SILVA
26006820,ESCOLA MUL JUBELINO VIEIRA DE MATOS
26006847,ESCOLA MUNICIPAL MANOEL LOPES VIEIRA
26006855,ESCOLA MUNICIPAL MARIANO TEIXEIRA
26006871,ESCOLA MUNICIPAL SANTO ANTONIO
26006901,ESCOLA MUNICIPAL SEBASTIAO RODRIGUES DA SILVA
26006928,ESCOLA MUNICIPAL TEODORO FELIX
26006936,ESCOLA MUNICIPAL TRIBUTINO VIANA
26006944,ESCOLA MUNICIPAL DO SITIO PASSAGEM
26006952,ESCOLA MUL EUCLIDES DE MOURA
26006979,ESCOLA MUNICIPAL SANTA MARIA II
26006987,ESCOLA MUNICIPAL SANTOS DUMONT II
26006995,ESCOLA MUNICIPAL SAO LUIZ
26007010,ESCOLA MUNICIPAL SAO VICENTE DE PAULA
26007029,GINASIO MUNICIPAL ALTINA MARIA DE ALMEIDA
26007037,GINASIO MUNICIPAL SAO PEDRO
26007045,GRUPO ESCOLAR PEDRO TELES DE OLIVEIRA
