CO_ENTIDADE,NO_ENTIDADE
24041343,COL MUL RITA JUVENTINA DE SOUZA
24041351,ESCOLA ESTADUAL RUI BARBOSA
24041360,UNIDADE ESCOLAR ANA FERREIRA DE SOUZA
24041378,EM DE 1 GRAU CECILIO SOARES
24041386,UNIDADE ESCOLAR JOAO DE MOURA BARBOSA
24041394,UNIDADE ESCOLAR LUIZ SABINO DE MOURA
24041408,UNIDADE ESCOLAR MANOEL DE M BARBOSA
24041424,UNIDADE ESCOLAR N SENHORA DA CONCEICAO
24041432,UNIDADE ESCOLAR TEOFILO LOPES
24041483,UNIDADE ESC MANOEL JANUARIO DE SOUZA
24041505,UNIDADE ESCOLAR SAO FRANCISCO
24063134,CENTRO INTEGRADO DE EDUCACAO INFANTIL
