CO_ENTIDADE,NO_ENTIDADE
24050903,EM ANTONIO FERNANDES DE LIMA
24050911,EM MARIA SALES FERREIRA
24050920,EM ERNESTO FERREIRA DE ARAUJO
24050946,EM ISABEL LUCAS DE BRITO
24050954,EM JARBAS PASSARINHO ENS 1 GRAU
24050962,EM JUVINO LUCAS DOS SANTOS
24050970,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MANOEL COSME SOARES
24050989,EM MARIA BENICIO DOS SANTOS
24051004,EM MARIA DO LIVRAMENTO
24051012,EM MARIA NAZARE MIGUEL
24051039,EM HENRIQUE DE OLIVEIRA FAGUNDES
24051047,EM OLINTO PAULINO DOS SANTOS
24051055,CENTRO MUNICIPAL DE EDUCACAO INFANTIL FONTE DO SABER
24051063,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MANOEL FERREIRA DE BRITO
24083143,CENTRO MUNICIPAL DE EDUCACAO INFANTIL GERALDO CAMARA
24268208,CENTRO DE ATIVIDADES COMPLEMENTAR PETI
24281336,E M FRANCISCO DE ASSIS AMARAL ROCHA
