CO_ENTIDADE,NO_ENTIDADE
24018155,CMEI PROFª VERA LUCIA DIOGENES
24018201,CMEI MARIA DAS GRACAS FEITOSA TORQUATO
24018210,CMEI PROFª TELMA BATALHA
24018244,ESCOLA MUNICIPAL DR JOSE TORQUATO DE FIGUEIREDO
24018449,UNIDADE DE ENSINO I ANTONIO ALVES DE QUEIROZ
24018465,UNIDADE DE ENSINO IV COSTINHA FERNANDES
24018473,UNIDADE DE ENSINO VII FCA MARIA DA CONCEICAO DE AQUINO
24018481,UNIDADE DE ENSINO V FRANCELINO GRANJEIRO
24018490,ESCOLA MUNICIPAL FRANCISCO TORQUATO DO REGO
24018503,UNIDADE DE ENSINO III GABRIEL ANTONIO CHAVES
24018511,ESC MUL GELCIO ALVES DAMIAO
24018520,UNIDADE DE ENSINO XVIII MANOEL CHAGAS DE AQUINO
24018546,UNIDADE DE ENSINO XI MANOEL BEZERRA DA SILVA
24018554,ESC MUL MANOEL JACOME DE LIMA
24018562,UNIDADE DE ENSINO XII NARCISIA AMELIA DO NASCIMENTO
24018589,ESCOLA MUNICIPAL PROFº SEVERINO BEZERRA
24018597,ESCOLA MUNICIPAL PROFª NILA REGO
24018600,ESCOLA MUNICIPAL SAO BENEDITO
24018619,UNIDADE DE ENSINO XV VICENTE FERREIRA DE AQUINO
24018627,UNIDADE DE ENSINO XIV VICENTE SABINO
24018651,UNIDADE DE ENSINO II ANTONIO JANUARIO DA SILVA
24018660,UNIDADE DE ENSINO XIII VER GONCALO SAMPAIO DO REGO
24018678,UNIDADE DE ENSINO VIII JOSE ALVES PEREIRA
24018708,CRECHE CASULO PICAPAU AMARELO
24064289,CMEI PROFª MARTA BATALHA
24066834,ESCOLA MUNICIPAL ELPIDIO VIRGINIO CHAVES
24067172,CMEI SEVERINO DE FREITAS REGO
24071404,CMEI SANTA TEREZINHA
24081418,UNIDADE DE ENSINO XVI JOAO FRANCISCO SAMPAIO
24085570,CMEI PROFª MARIA DO SOCORRO QUEIROZ LIMA
24087904,ESCOLA MUNICIPAL PROFº FRANCISCO AIRES SEGUNDO
24088528,CMEI DJALMA DE FREITAS NOBRE
24234206,CENTRO DE ATIVIDADE COMPLEMENTAR
