CO_ENTIDADE,NO_ENTIDADE
25070720,EMEF CEAI GOV ANTONIO MARIZ
25070789,EMEF CEAI DR ELPIDIO DE ALMEIDA
25071157,CRECHE MUNICIPAL IZAURA GOMES DE FARIAS
25071165,CRECHE MUNICIPAL AMENAIDE SANTOS
25071173,CRECHE MUNICIPAL ANA PAULA
25071181,CRECHE MUNICIPAL ANITA CABRAL
25071190,CRECHE MUNICIPAL BEATRIZ HAMAD GOMES
25071203,CRECHE MUNICIPAL COTINHA CARVALHO
25071211,CRECHE MUNICIPAL ELZA ALMEIDA
25071220,CRECHE MUNICIPAL FELIX ARAUJO
25071238,CRECHE MUNICIPAL NILA DUNDA
25071246,CRECHE MUNICIPAL KARINE DA SILVA
25071254,CRECHE MUNICIPAL LENISE MEDEIROS
25071262,CRECHE MUNICIPAL LOURDES LOUREIRO
25071289,CRECHE MUNICIPAL BERCARIO MARIA AMELIA
25071297,CRECHE MUNICIPAL MARIA CECI
25071319,CRECHE MUNICIPAL MARIA TEREZA NEPOMUCENO
25071327,CRECHE MUNICIPAL NENZINHA CUNHA LIMA
25071335,CRECHE MUNICIPAL SEVERINO CABRAL
25071343,CRECHE MUNICIPAL SINHAZINHA CELINO
25071351,CRECHE MUNICIPAL SORAYA MAGNOLIA
25071360,CRECHE MUNICIPAL TEREZA GIOIA
25071378,CRECHE MUNICIPAL VANIA FIGUEIREDO
25071386,CRECHE MUNICIPAL ZEFERINA GAUDENCIO
25072170,EMEF ADV OTAVIO AMORIM
25072552,EMEF DR CHATEAUBRIAND
25072820,EMEF ROTARY DR FRANCISCO BRASILEIRO
25072889,ESCOLA SANTO ANTONIO 1
25072919,EMEF SEMENTE DE LUZ
25073567,EMEF AGEU GENUINO DA SILVA
25073575,EMEF AMARO DA COSTA BARROS
25073613,ESCOLA MUNICIPAL DR JOSE TAVARES
25073630,EMEF FERNANDO CUNHA LIMA
25073648,EMEF FREI DAGOBERTO STUCKER
25073656,EMEF GERIVALDO LUNA DE OLIVEIRA
25073664,EMEF JOSE GUILHERMINO BARBOSA
25073699,EMEF LAFAYETE CAVALCANTE
25073710,EMEF LUCIA DE FATIMA GAYOSO MEIRA
25073729,EMEF LUIZ CAMBEBA
25073737,EMEF LUIZ JOAQUIM AVELINO
25073745,EMEF MANOEL DA COSTA CIRNE
25073761,EMEF MARIA DA LUZ
25073770,ESCOLA MUNICIPAL MARIA JOSE DE CARVALHO DE SOUSA
25073800,EMEF PADRE ANTONINO
25073826,EMEF PROF FRANCISCA ZENA BRASILEIRO
25073842,EMEF PROFA MARIA ANUNCIADA BEZERRA
25073850,EMEF RAIMUNDO ASFORA
25073877,EMEF RIVANILDO SANDRO ARCOVERDE
25073885,EMEF SANTO AFONSO
25073907,EMEF SEVERINO D DO NASCIMENTO
25073958,EMEF PROF JOSE DE ALMEIDA JUNIOR
25073982,EMEF ALICE GAUDENCIO
25074024,EMEF ALMEIDA BARRETO
25074032,EMEF ALMIRA DE OLIVEIRA
25074059,EMEF ANA AZEVEDO
25074075,EMEF ANESIO LEAO
25074091,EMEF ANIS TIMANI
25074113,EMEF ANISIO TEIXEIRA
25074148,EMEF APOLONIA AMORIM
25074164,EMEF AROLDO CRUZ FILHO
25074172,EMEF CENTENARIO
25074199,EMEF CICERO VIRGINIO
25074229,EMEF CRISTINA PROCOPIO
25074245,EMEF DEP PETRONIO FIGUEREDO
25074288,EMEF DR SEVERINO CRUZ
25074296,EMEF EPITACIO PESSOA
25074326,EMEF FELIX ARAUJO
25074369,EMEF GRACITA MELO
25074377,EMEF GUSTAVO ADOLFO CANDIDO ALVES
25074393,EMEF HELENO HENRIQUES
25074407,EMEF HENRIQUE G BARBOSA
25074482,EMEF JOSE VIRGINIO DE LIMA
25074512,EMEF JOSELITA BRASILEIRO
25074547,EMEF LILIOSA BARRETO
25074563,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL LINDOLFO MONTENEGRO
25074571,EMEF LIONS PRATA
25074580,EMEF LUIS GOMES DA SILVA
25074610,EMEF MANOEL SABINO DE FARIAS
25074636,EMEF MARECHAL CANDIDO RONDON
25074644,EMEF MARIA CANDIDA DE OLIVEIRA
25074695,EMEF MARIA MINERVINA FIGUEIREDO
25074717,EMEF MARIINHA BORBOREMA
25074733,EMEF MELO LEITAO
25074741,EMEF MONSENHOR SALES
25074776,EMEF PADRE CORNELIO BOER
