CO_ENTIDADE,NO_ENTIDADE
24045250,ESCOLA MUNICIPAL CAMARA CASCUDO
24045268,ESCOLA MUNICIPAL PROFESSORA AUGUSTA AULINA DA SILVA
24045284,ESCOLA MUNICIPAL PRESIDENTE COSTA E SILVA
24045306,ESCOLA MUNICIPAL JOAO PEREIRA SOBRINHO
24045314,ESCOLA MUNICIPAL EMILIA PROCOPIO DA SILVA
24045403,EM REGINA PIO GONCALVES
24045411,EM JOAO VITOR DA SILVA LIMA
24045420,EM SENADOR JESSE PINTO FREIRE
24045438,ESCOLA MUNICIPAL LUCAS SIQUEIRA DE MELO
24045446,ESCOLA MUNICIPAL WALFREDO GURGEL
24045500,JARDIM ESCOLA JESSE PINTO FREIRE
24066540,ESCOLA MUNICIPAL MANOEL RODRIGUES DE ANDRADE
24070912,EM JOSINA PEREIRA DE MESSIAS
24079227,ESCOLA MUNICIPAL MARIA DE DEUS DE OLIVEIRA
24080160,ESCOLA MUNICIPAL PROFESSORA FRANCISCA INACIO DE MELO E SILVA
24082198,ESCOLA MUNICIPAL PROFESSORA MARIA IVONE MOREIRA
