CO_ENTIDADE,NO_ENTIDADE
25025880,EMEF ANTONIO BANDEIRA
25025899,EMEF ANTONIO FAUSTO DE ALMEIDA
25025929,ESC MUL CEDRO
25025937,EMEF DJALMA LEITE FERREIRA
25026003,EMEF ESPERIDIAO LEITE DE MELO
25026038,EMEF JOSE GONCALVES LEITE QUERUBIM
25026046,EMEF FELIZARDO ARAUJO
25026054,EMEF FRANCISCO LEITE SALES
25026070,EMEF JOAO FERREIRA DE CALDAS
25026119,EMEF PEDRO ESTANISLAU LEITE
25026135,EMEF FILISMINA AUGUSTA DE CARVALHO
25026143,EMEF MANOEL PROCOPIO DE ARAUJO
25026151,EMEF PEDRO TIBURTINO LEITE
25026160,EMEF BARAUNAS
25026194,EMEF JOSE LEITE SOBRINHO
25026208,EMEF JULIO MINERVINO
25103920,EMEF ANTONIO ALVES DE MARIA
25105485,EMEF PROFESSORA LUZIA CARVALHO LEITE
25105493,EMEF NECY MINERVINO DE CARVALHO
25127047,CRECHE ESCOLA DE EDUCACAO INFANTIL NECI MINERVINO DE CARVALHO
25240927,EMEF RAQUEL MINERVINO DE CARVALHO
