CO_ENTIDADE,NO_ENTIDADE
26106256,ESCOLA MUNICIPAL DE ENSINO INFANTIL MAE BELA
26106264,ESCOLA MUNICIPAL JOAO BENTO DE PAIVA
26106272,ESCOLA MUNICIPAL MARIA OLIVEIRA DOS SANTOS
26106280,ESCOLA MUNICIPAL O MUNDO DA CRIANCA
26106310,ESCOLA MUNICIPAL PROFESSORA ZULEIDE MARQUES VIEIRA
26106329,ESCOLA MUNICIPAL PROFESSOR MARCOS DE BARROS FREIRE
26106361,ESCOLA MUNICIPAL OTACILIA DE SOUZA SILVA
26106370,ESCOLA MUNICIPAL FRANCELINA ROGACIANO DA SILVA
26106426,PRE ESCOLAR MUNICIPAL CARLOS AYRES PESSOA
26147866,ESCOLA MUNICIPAL ZELIA MARIA DE SOUZA SILVA
26149133,CRECHE PROFESSORA MARIA JOSE DA SILVA SOUZA
26149583,ESCOLA MUNICIPAL GERCINA ALVES PEREIRA
26158469,ESCOLA MUNICIPAL DILMA CECILIA DA SILVA
26185784,ESCOLA DR GONCALO BARTOLOMEU SABINO DE ARAUJO
26190230,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL BARBAPAPA
