CO_ENTIDADE,NO_ENTIDADE
27041930,ESCOLA MUNICIPAL DE EDUCACAO BASICA OLIVAL TENORIO COSTA NETO
27041972,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAO PAULO II
27041980,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAO FERNANDES VIEIRA FILHO
27042022,E M E B MIGUEL MATIAS
27042057,ESCOLA MUNICIPAL DE EDUCACAO BASICA HELENILDA CORREIA ARAUJO DE MELO
27042073,ESCOLA MUNICIPAL DE EDUCACAO BASICA SENADOR RUI PALMEIRA
27042154,ESCOLA MUNICIPAL DE EDUCACAO BASICA FELIZARDO SOUZA LIMA
27048500,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA MARIA LOURINETE PORTO GUIMARAES
27048748,ESCOLA MUNICIPAL DE EDUCACAO BASICA CICERO SALUSTIANO DOS SANTOS FILHO
27049434,ESCOLA MUNICIPAL DE EDUCACAO BASICA CICERO MIZAEL DOS SANTOS
27049442,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA ZENOBIA FERREIRA DA SILVA
27050009,CENTRO DE EDUCACAO INFANTIL LIZETE ALVES FERREIRA
27050025,CENTRO DE EDUCACAO INFANTIL PROFESSORA MARIA VALCIRA DE MEDEIROS
27050742,CENTRO DE EDUCACAO INFANTIL PROFESSORA MARIA JOSE VIEIRA DA COSTA SILVA
27051366,ESPACO CRER E SER
27053563,ESPACO CRER E SER LUZIAPOLIS
27217850,ESCOLA MUNICIPAL DE EDUCACAO BASICA VIRGEM DOS POBRES
27217868,ESCOLA MUNICIPAL DE EDUCACAO BASICA MENINO JESUS DE PRAGA
27217965,ESCOLA MUNICIPAL DE EDUCACAO BASICA ELITA TENORIO MAIA
27221962,ESCOLA MUNICIPAL DE EDUCACAO BASICA VEREADOR JOAO ROGERIO DOS SANTOS
27221970,ESCOLA MUNICIPAL DE EDUCACAO BASICA MONSENHOR HILDEBRANDO VERISSIMO GUIMARAES
27221989,ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO DE OLIVEIRA SANTOS
27227162,CENTRO DE EDUCACAO INFANTIL PROFESSORA JACI VIEIRA DA COSTA
27366014,CENTRO DE EDUCACAO INFANTIL PROFESSORA CICERA MARINHO DE MELO
