CO_ENTIDADE,NO_ENTIDADE
24028789,CRECHE SAO FRANCISCO
24029017,ESCOLA MUNICIPAL SENHORA SANTANA
24029084,UNIDADE IV - ARISTOFANES FERNANDES
24029092,UNIDADE III - BOA VISTA
24029122,UNIDADE VII - DUQUE DE CAXIAS
24029149,ESCOLA MUNICIPAL FLORENCIA MARIA DA CONCEICAO
24029203,UNIDADE II - MANOEL TAVARES
24029238,UNIDADE I - MANOEL TOSCANO DA CRUZ
24029319,UNIDADE V - SAO FRANCISCO
24029351,ESCOLA MUNICIPAL SILVINO GARCIA DO AMARAL
24029378,UNIDADE VI - TIMOTEA RAMOS DE OLIVEIRA
24076104,UNIDADE VIII - NARO RIBEIRO
24229202,CENTRO DE ATIVIDADE COMPLEMENTAR
