CO_ENTIDADE,NO_ENTIDADE
27013707,ESCOLA MUNICIPAL ANTONIO SAPUCAIA
27013723,ESCOLA MUNICIPAL GONCALVES DE MELO
27013731,ESCOLA MUNICIPAL JOAO EUZEBIO VIANA
27013758,ESCOLA MUNICIPAL JOSE PANTALEAO
27013774,ESCOLA MUNICIPAL ULISSES SILVINO
27013782,ESCOLA MUNICIPAL JOSE GOMES DE SOUZA
27013790,ESCOLA MUNICIPAL JOSEFA LEOPOLDINA DOS ANJOS
27013804,ESCOLA MUNICIPAL LUIZ COSTA FERRO
27013812,ESCOLA MUNICIPAL RUBEM CAVALCANTE DE AMORIM
27013820,ESCOLA MUNICIPAL ULISSES FERREIRA DE LIMA
27013847,ESCOLA MUNICIPAL SAO SEBASTIAO
27013863,ESCOLA MUNICIPAL APRIGIO BEZERRA
27054616,ESCOLA MUNICIPAL JOSE PEDRO NETO
27216071,ESCOLA MUNICIPAL MENINO JESUS DE PRAGA
27217671,ESCOLA MUNICIPAL JOSE PEREIRA
27217841,ESCOLA MUNICIPAL NOSSA SENHORA DAS GRACAS
27226891,CRECHE MUNICIPAL ISABEL OLIVEIRA FERRO
