CO_ENTIDADE,NO_ENTIDADE
27016129,CENTRO DE EDUCACAO INFANTIL JOANA D ANGELIS
27016285,ESCOLA DE ENSINO FUNDAMENTAL CARLOS ALBERTO DE ALBUQUERQUE MELO
27016323,ESCOLA DE ENSINO FUND HUGO JOSE CAMELO LIMA
27016374,ESCOLA DE ENSINO FUNDAMENTAL ANNA BERNARDES SILVEIRA
27016463,ESCOLA DE ENSINO FUNDAMENTAL TIBURCIO VALERIANO DA SILVA
27016536,ESCOLA DE ENSINO FUNDAMENTAL JESUS REDENTOR
27016587,ESCOLA DE ENSINO FUNDAMENTAL FUNDACAO JOAO XXIII
27016595,ESCOLA DE ENSINO FUNDAMENTAL GOVERNADOR FERNANDO COLLOR DE MELLO
27016641,ESCOLA DE ENSINO FUNDAMENTAL EM TEMPO INTEGRAL ZELIA BARBOSA ROCHA
27016650,ESCOLA DE ENSINO FUND CEL PEDRO SURUAGY
27016668,ESCOLA DE ENSINO FUND JANY CAMELO LIMA
27016676,ESCOLA DE ENSINO FUND JOSE PEREIRA SOBRINHO
27016684,ESCOLA DE ENSINO FUND LENA CASTELO BRANCO
27016706,ESCOLA DE ENSINO FUND MANOEL HUMBERTO DA COSTA
27016730,ESCOLA DE ENSINO FUNDAMENTAL MARIETA RODRIGUES PEIXOTO
27016757,ESCOLA DE ENSINO FUNDAMENTAL ANA RITA DE CASSIA
27016773,ESCOLA DE ENSINO FUNDAMENTAL BOM JARDIM
27016781,ESCOLA DE ENSINO FUNDAMENTAL MANOEL RODRIGUES DA SILVA
27016790,ESCOLA DE ENS FUND VER JOAO SATURNINO DE ALMEIDA
27016803,ESCOLA DE ENSINO FUNDAMENTAL PROFESSOR LUIZ ALBERTO DE MELO
27016811,ESCOLA DE ENSINO FUNDAMENTAL EM TEMPO INTEGRAL ENEAS BENEDITO DOS SANTOS
27016820,ESCOLA DE ENSINO FUNDAMENTAL GOVERNADOR DIVALDO SURUAGY
27016838,ESCOLA DE ENSINO FUNDAMENTAL JOAO BATISTA PEREIRA DA SILVA
27016846,ESCOLA DE ENSINO FUNDAMENTAL MARIA DE NAZARE
27016854,ESCOLA DE ENSINO FUNDAMENTAL OTAVIO LOURENCO DE SOUZA
27016862,ESC DE ENS FUND VOL MARIA DAS NEVES BORGES
27016870,ESCOLA DE ENSINO FUNDAMENTAL MARIA DAS DORES DE CARVALHO LIMA
27016951,ESCOLA DE ENSINO FUNDAMENTAL MONSENHOR JOSE SOARES
27016986,ESCOLA DE ENSINO FUNDAMENTAL MANOEL JOAO DA SILVA EDUCACAO EM TEMPO INTEGRAL
27017117,ESCOLA DE ENSINO FUND EM TEMPO INTEGRAL PROFESSORA CLAUDECY BISPO DOS SANTOS
27017150,ESCOLA DE ENSINO FUNDAMENTAL CRISPINIANO FERREIRA DE BRITO
27017176,ESCOLA DE ENSINO FUNDAMENTAL CONEGO EPITACIO RODRIGUES
27017184,ESCOLA DE ENSINO FUNDAMENTAL DOMINGOS LOPES DA SILVA
27017192,ESCOLA DE ENSINO FUNDAMENTAL GERMINO PEDRO DOS SANTOS
27017206,ESCOLA DE ENSINO FUNDAMENTAL PROFESSORA LINDINALVA EULALIA DE FARIAS
27017214,ESCOLA DE ENSINO FUNDAMENTAL CLODOALDO PEDRO DA SILVA
27017222,ESCOLA DE ENSINO FUNDAMENTAL DJALMA MATEUS SANTANA
27017249,ESCOLA DE ENSINO FUND DEPUTADO JOSE PEREIRA LUCIO
27017257,ESCOLA DE ENSINO FUNDAMENTAL GUIMARAES PASSOS
27017265,ESCOLA DE ENSINO FUNDAMENTAL JOAO CARLOS DE SOUZA
27017273,ESCOLA DE ENSINO FUNDAMENTAL JOAO LUCIO DA SILVA
27017311,ESCOLA DE ENSINO FUNDAMENTAL 31 DE MARCO
27017320,ESCOLA DE ENSINO FUNDAMENTAL PROFESSOR JAYME DE ALTAVILLA
27017338,ESCOLA DE ENSINO FUNDAMENTAL PEDRO CORREIA DAS GRACAS
