CO_ENTIDADE,NO_ENTIDADE
25089722,CRECHE HELENA PESSOA DE MELO RIBEIRO COUTINHO
25090054,EMEF SAO VICENTE DE PAULA
25090089,EMEIEF SENHOR DO BONFIM
25090100,EMEIEF SANTA HELENA
25090119,EMEIEF VARZEA GRANDE
25090240,EMEF CASSIANO RIBEIRO COUTINHO
25090259,EMEIEF SEVERINO BASILIO RIBEIRO
25090267,EMEIEF CAETANO DE SANTANA
25090321,EMEIEF JOAQUIM AQUILINO DE BRITO
25090330,EMEIEF JOAQUIM DE ALMEIDA FILHO
25090372,EMEIEF LUIZ JOSE GONCALO
25090380,EMEIEF NOEMI DE HOLANDA MARIZ
25090399,EMEF ORLANDO SOARES DE OLIVEIRA
25090437,EMEF LUIZ IGNACIO RIBEIRO COUTINHO
25090445,EMEIEF MARIA DA PENHA DE FRANCA CONSTANCIO
25090453,EMEIEF ALEIXO FIGUEIREDO
25090461,EMEF ALFREDO COUTINHO DE MORAIS
25090496,EMEIEF CLEMENTINO PEREIRA MAXIMO
25090500,EMEIEF MARAU
25090518,EMEIEF MARIA BERNADETE MONTENEGRO
25090569,EMEF JULIA FIGUEIREDO
25090585,EMEIEF LUCIA DE FATIMA XAVIER AMARO
25090593,EMEF MINERVINO MIRANDA
25090607,EMEF PEDRO RAMOS COUTINHO
25090623,EMEF SEVERINO ALVES BARBOSA
25090658,EMEIEF CIDADE CRISTA
25107607,EMEIEF NEIRIVAN ALEXANDRE
25107771,EMEIEF BOA VISTA
25108433,EMEIEF PADRE GINO
25112767,EMEIEF 21 DE ABRIL
25113160,EMEIEF MARIA EUNICE FERREIRA
25113640,EMEIEF IRMA CATTERINA GIRALDO
25124226,EMEIEF NOVA VIVENCIA
25124269,EMEIEF EMILIA CAVALCANTE DE MORAIS
25128850,CREI FLAVINA MALHEIROS DA SILVA
25128884,ESCOLA MUNICIPAL DE ARTES - EMA
25128892,CREI ADRIANO DA SILVA FIGUEIREDO
25132660,CREI MARIA DE FATIMA GADELHA DOS SANTOS FELICIANO
25133055,EMEIEF PEDRAS
